replicate,seed,branch_separation,switching_rate,diffusion_sigma,observation_noise,n_observations,n_observed,n_true_transitions,state_accuracy,adjusted_rand_index,transition_precision,transition_recall,transition_f1,condition_index
13,1214399842,1.5,0.15,0.2,0.5,40,40,1,0.725,0.048809578421028406,0.0,0.0,0.0,327
14,1428079724,1.5,0.15,0.2,0.5,40,40,1,0.825,0.40602871949048613,0.0,0.0,0.0,327
15,1536526662,1.5,0.15,0.2,0.5,40,40,0,0.95,0.0,0.0,,,327
16,1273906378,1.5,0.15,0.2,0.5,40,40,0,0.875,0.0,0.0,,,327
17,1224458306,1.5,0.15,0.2,0.5,40,40,1,0.875,0.3120653159963713,0.0,0.0,0.0,327
18,1668648497,1.5,0.15,0.2,0.5,40,40,0,0.875,0.0,0.0,,,327
19,1055495570,1.5,0.15,0.2,0.5,40,40,1,0.8,0.3447098976109215,0.0,0.0,0.0,327
20,669658909,1.5,0.15,0.2,0.5,40,40,0,0.95,0.0,0.0,,,327
21,215387441,1.5,0.15,0.2,0.5,40,40,0,0.875,0.0,0.0,,,327
22,1906751408,1.5,0.15,0.2,0.5,40,40,0,0.85,0.0,0.0,,,327
23,530528427,1.5,0.15,0.2,0.5,40,40,1,0.725,0.18253498915828897,0.0,0.0,0.0,327
24,1519447141,1.5,0.15,0.2,0.5,40,40,1,0.775,0.28464360380261133,0.0,0.0,0.0,327
25,1701590797,1.5,0.15,0.2,0.5,40,40,0,0.825,0.0,0.0,,,327
26,1584241478,1.5,0.15,0.2,0.5,40,40,0,0.875,0.0,0.0,,,327
27,524340677,1.5,0.15,0.2,0.5,40,40,1,0.825,0.4080425783560024,0.0,0.0,0.0,327
28,1120653256,1.5,0.15,0.2,0.5,40,40,1,0.75,0.23145137451965717,0.0,0.0,0.0,327
29,1034138595,1.5,0.15,0.2,0.5,40,40,2,0.5,-0.03519668737060048,0.05555555555555555,0.5,0.09999999999999999,327
30,230421554,1.5,0.15,0.2,0.5,40,40,0,0.875,0.0,0.0,,,327
31,540160428,1.5,0.15,0.2,0.5,40,40,0,0.95,0.0,0.0,,,327
32,100293044,1.5,0.15,0.2,0.5,40,40,0,0.825,0.0,0.0,,,327
33,239657163,1.5,0.15,0.2,0.5,40,40,1,0.85,0.47738693467336685,0.09090909090909091,1.0,0.16666666666666669,327
34,1880099132,1.5,0.15,0.2,0.5,40,40,1,0.725,0.16171417020416415,0.0,0.0,0.0,327
35,521818024,1.5,0.15,0.2,0.5,40,40,0,0.9,0.0,0.0,,,327
36,236843956,1.5,0.15,0.2,0.5,40,40,0,0.9,0.0,0.0,,,327
37,98811150,1.5,0.15,0.2,0.5,40,40,0,0.95,0.0,0.0,,,327
38,838997527,1.5,0.15,0.2,0.5,40,40,0,0.95,0.0,0.0,,,327
39,525120340,1.5,0.15,0.2,0.5,40,40,0,0.9,0.0,0.0,,,327
40,1781546961,1.5,0.15,0.2,0.5,40,40,0,0.95,0.0,0.0,,,327
41,1130811360,1.5,0.15,0.2,0.5,40,40,0,0.925,0.0,0.0,,,327
42,2123391979,1.5,0.15,0.2,0.5,40,40,0,0.8,0.0,0.0,,,327
43,1021599913,1.5,0.15,0.2,0.5,40,40,0,0.875,0.0,0.0,,,327
44,1365940242,1.5,0.15,0.2,0.5,40,40,3,0.775,0.2845871632017042,0.0,0.0,0.0,327
45,1242916764,1.5,0.15,0.2,0.5,40,40,0,0.9,0.0,0.0,,,327
46,175526727,1.5,0.15,0.2,0.5,40,40,2,0.8,0.15328838570156458,0.14285714285714285,0.5,0.22222222222222224,327
47,2101930571,1.5,0.15,0.2,0.5,40,40,3,0.7,0.11002444987775063,0.09090909090909091,0.3333333333333333,0.14285714285714288,327
48,226777744,1.5,0.15,0.2,0.5,40,40,1,0.775,-0.09676443906864239,0.0,0.0,0.0,327
49,277307980,1.5,0.15,0.2,0.5,40,40,0,0.85,0.0,0.0,,,327
0,1226564795,1.5,0.15,0.35,0.0,20,20,2,0.8,-0.07023411371237438,0.0,0.0,0.0,328
1,980726162,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
2,903119131,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
3,373334454,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
4,1102117097,1.5,0.15,0.35,0.0,20,20,3,0.85,0.4633957248864769,0.3333333333333333,0.3333333333333333,0.3333333333333333,328
5,1991591820,1.5,0.15,0.35,0.0,20,20,1,0.95,0.764391071661663,0.0,0.0,0.0,328
6,1967817462,1.5,0.15,0.35,0.0,20,20,2,0.9,0.6210106382978723,0.0,0.0,0.0,328
7,791109581,1.5,0.15,0.35,0.0,20,20,1,0.8,0.31291671375296637,0.0,0.0,0.0,328
8,263420497,1.5,0.15,0.35,0.0,20,20,1,0.9,0.3979933110367894,0.0,0.0,0.0,328
9,1614364674,1.5,0.15,0.35,0.0,20,20,2,0.9,0.3979933110367894,0.5,0.5,0.5,328
10,2063053174,1.5,0.15,0.35,0.0,20,20,1,0.75,0.21435659940456497,0.0,0.0,0.0,328
11,1791698954,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
12,1366479408,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
13,1941297111,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
14,1436593197,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
15,305508197,1.5,0.15,0.35,0.0,20,20,0,0.95,0.0,0.0,,,328
16,838898368,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
17,1620335956,1.5,0.15,0.35,0.0,20,20,1,1.0,1.0,1.0,1.0,1.0,328
18,678039935,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
19,1298382987,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
20,1050213707,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
21,597061019,1.5,0.15,0.35,0.0,20,20,2,0.9,0.580110497237569,0.5,0.5,0.5,328
22,1286481334,1.5,0.15,0.35,0.0,20,20,1,0.8,0.0,,0.0,,328
23,847220913,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
24,1466299495,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
25,1211840628,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
26,556380300,1.5,0.15,0.35,0.0,20,20,2,0.85,0.4327362135581313,0.5,0.5,0.5,328
27,1138482551,1.5,0.15,0.35,0.0,20,20,1,0.8,0.3303964757709251,0.0,0.0,0.0,328
28,973764054,1.5,0.15,0.35,0.0,20,20,1,0.75,0.21917808219178084,0.0,0.0,0.0,328
29,1179359724,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
30,56046824,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
31,741947525,1.5,0.15,0.35,0.0,20,20,2,0.75,0.21435659940456497,0.0,0.0,0.0,328
32,1304701877,1.5,0.15,0.35,0.0,20,20,1,0.75,0.21917808219178084,0.0,0.0,0.0,328
33,1693180516,1.5,0.15,0.35,0.0,20,20,2,0.85,0.0,,0.0,,328
34,2042811187,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
35,2063646997,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
36,1949087603,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
37,2140761461,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
38,1354066361,1.5,0.15,0.35,0.0,20,20,1,0.75,0.21435659940456497,0.0,0.0,0.0,328
39,1409729299,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
40,690270951,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
41,1832755797,1.5,0.15,0.35,0.0,20,20,1,1.0,1.0,1.0,1.0,1.0,328
42,1580676046,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
43,399314924,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
44,1542499764,1.5,0.15,0.35,0.0,20,20,1,0.95,0.7852468768590125,0.0,0.0,0.0,328
45,1409576754,1.5,0.15,0.35,0.0,20,20,1,0.95,0.7950028392958546,0.0,0.0,0.0,328
46,979110052,1.5,0.15,0.35,0.0,20,20,1,0.9,0.6215139442231076,0.0,0.0,0.0,328
47,159632533,1.5,0.15,0.35,0.0,20,20,1,0.75,0.18932756855159857,0.0,0.0,0.0,328
48,2065741497,1.5,0.15,0.35,0.0,20,20,0,1.0,1.0,,,,328
49,920655161,1.5,0.15,0.35,0.0,20,20,1,0.75,0.0,,0.0,,328
0,1070596174,1.5,0.15,0.35,0.0,40,40,1,0.875,0.5353159851301116,0.0,0.0,0.0,329
1,306530616,1.5,0.15,0.35,0.0,40,40,1,0.7,0.13967764172931108,0.0,0.0,0.0,329
2,285049100,1.5,0.15,0.35,0.0,40,40,0,1.0,1.0,,,,329
3,1691555498,1.5,0.15,0.35,0.0,40,40,0,1.0,1.0,,,,329
4,1269105192,1.5,0.15,0.35,0.0,40,40,1,0.875,0.21383647798742106,0.0,0.0,0.0,329
5,2034476421,1.5,0.15,0.35,0.0,40,40,0,1.0,1.0,,,,329
6,1200126539,1.5,0.15,0.35,0.0,40,40,1,0.8,0.34591194968553457,0.0,0.0,0.0,329
7,751535920,1.5,0.15,0.35,0.0,40,40,0,1.0,1.0,,,,329
8,1967970381,1.5,0.15,0.35,0.0,40,40,1,0.7,0.14649158801805506,0.0,0.0,0.0,329
9,1368101188,1.5,0.15,0.35,0.0,40,40,0,1.0,1.0,,,,329
10,1366229371,1.5,0.15,0.35,0.0,40,40,1,0.925,0.6706832808434889,0.0,0.0,0.0,329
11,731301497,1.5,0.15,0.35,0.0,40,40,1,0.775,0.2868939483307774,0.0,0.0,0.0,329
12,895175908,1.5,0.15,0.35,0.0,40,40,1,0.9,0.6123260437375745,0.0,0.0,0.0,329
13,1442484074,1.5,0.15,0.35,0.0,40,40,1,0.85,0.46466060181945423,0.0,0.0,0.0,329
14,1681352510,1.5,0.15,0.35,0.0,40,40,1,0.875,0.48587570621468923,0.0,0.0,0.0,329
15,393388138,1.5,0.15,0.35,0.0,40,40,2,0.875,0.5046810363596778,0.0,0.0,0.0,329
16,1460408410,1.5,0.15,0.35,0.0,40,40,1,0.675,0.07123956849175653,0.0,0.0,0.0,329
17,120414089,1.5,0.15,0.35,0.0,40,40,1,0.65,0.0783912747102931,0.0,0.0,0.0,329
18,1504100907,1.5,0.15,0.35,0.0,40,40,1,0.85,0.34319043019540835,0.0,0.0,0.0,329
19,1663661375,1.5,0.15,0.35,0.0,40,40,1,0.925,0.7149460708782742,0.0,0.0,0.0,329
20,1477495233,1.5,0.15,0.35,0.0,40,40,2,0.65,0.06865060620374748,0.0,0.0,0.0,329
21,1911768090,1.5,0.15,0.35,0.0,40,40,0,1.0,1.0,,,,329
22,341888069,1.5,0.15,0.35,0.0,40,40,0,1.0,1.0,,,,329
23,1953330562,1.5,0.15,0.35,0.0,40,40,1,0.85,0.4780349551251772,0.0,0.0,0.0,329
24,2007144213,1.5,0.15,0.35,0.0,40,40,0,1.0,1.0,,,,329
25,1793949284,1.5,0.15,0.35,0.0,40,40,0,1.0,1.0,,,,329
26,1283446047,1.5,0.15,0.35,0.0,40,40,0,1.0,1.0,,,,329
27,1238627396,1.5,0.15,0.35,0.0,40,40,0,1.0,1.0,,,,329
28,426409946,1.5,0.15,0.35,0.0,40,40,1,0.9,0.630747381501864,0.0,0.0,0.0,329
29,881691562,1.5,0.15,0.35,0.0,40,40,1,0.9,0.5851063829787234,0.0,0.0,0.0,329
30,186199785,1.5,0.15,0.35,0.0,40,40,0,1.0,1.0,,,,329
31,420748575,1.5,0.15,0.35,0.0,40,40,0,1.0,1.0,,,,329
32,719834206,1.5,0.15,0.35,0.0,40,40,0,1.0,1.0,,,,329
33,2107292245,1.5,0.15,0.35,0.0,40,40,3,0.825,0.40771567196560293,0.0,0.0,0.0,329
34,1199276166,1.5,0.15,0.35,0.0,40,40,1,0.9,0.6011675224236743,0.0,0.0,0.0,329
35,929599587,1.5,0.15,0.35,0.0,40,40,1,0.825,0.33085253353536265,0.0,0.0,0.0,329
36,441501879,1.5,0.15,0.35,0.0,40,40,1,0.925,0.7154332592719194,0.0,0.0,0.0,329
37,1275135392,1.5,0.15,0.35,0.0,40,40,0,1.0,1.0,,,,329
38,2080804299,1.5,0.15,0.35,0.0,40,40,0,1.0,1.0,,,,329
39,288402693,1.5,0.15,0.35,0.0,40,40,2,0.775,0.28486927717969945,0.0,0.0,0.0,329
40,163577054,1.5,0.15,0.35,0.0,40,40,1,0.85,0.47113371223451994,0.0,0.0,0.0,329
41,1557929087,1.5,0.15,0.35,0.0,40,40,1,0.8,0.34591194968553457,0.0,0.0,0.0,329
42,1853009139,1.5,0.15,0.35,0.0,40,40,0,1.0,1.0,,,,329
43,405018242,1.5,0.15,0.35,0.0,40,40,0,1.0,1.0,,,,329
44,2037705537,1.5,0.15,0.35,0.0,40,40,0,1.0,1.0,,,,329
45,2061644389,1.5,0.15,0.35,0.0,40,40,2,0.575,-0.0022082889703853325,0.0,0.0,0.0,329
46,1932942164,1.5,0.15,0.35,0.0,40,40,2,0.825,0.33085253353536265,0.5,0.5,0.5,329
47,1304440656,1.5,0.15,0.35,0.0,40,40,1,0.75,0.2141057934508817,0.0,0.0,0.0,329
48,1159482825,1.5,0.15,0.35,0.0,40,40,1,0.9,0.4787402890318268,0.0,0.0,0.0,329
49,806964871,1.5,0.15,0.35,0.0,40,40,1,0.725,0.1750547045951861,0.0,0.0,0.0,329
0,344977865,1.5,0.15,0.35,0.1,20,20,3,0.6,-0.019564002235885922,0.0,0.0,0.0,330
1,88156260,1.5,0.15,0.35,0.1,20,20,0,1.0,1.0,,,,330
2,1323151720,1.5,0.15,0.35,0.1,20,20,1,0.8,0.32750801902444415,0.0,0.0,0.0,330
3,1326299926,1.5,0.15,0.35,0.1,20,20,1,0.95,0.0,,0.0,,330
4,243821263,1.5,0.15,0.35,0.1,20,20,1,0.9,0.5247359644246804,0.0,0.0,0.0,330
5,1861107927,1.5,0.15,0.35,0.1,20,20,0,1.0,1.0,,,,330
6,904621363,1.5,0.15,0.35,0.1,20,20,3,0.9,0.6176634991615427,0.0,0.0,0.0,330
7,50130653,1.5,0.15,0.35,0.1,20,20,2,0.95,0.0,,0.0,,330
8,1460573362,1.5,0.15,0.35,0.1,20,20,1,0.85,0.4643449419568823,0.0,0.0,0.0,330
9,1118521939,1.5,0.15,0.35,0.1,20,20,1,0.85,0.4629198536747589,0.0,0.0,0.0,330
10,1545109737,1.5,0.15,0.35,0.1,20,20,0,1.0,1.0,,,,330
11,174967556,1.5,0.15,0.35,0.1,20,20,0,1.0,1.0,,,,330
12,1215473810,1.5,0.15,0.35,0.1,20,20,3,0.7,0.020257826887661055,0.0,0.0,0.0,330
13,2108442324,1.5,0.15,0.35,0.1,20,20,0,1.0,1.0,,,,330
14,427180863,1.5,0.15,0.35,0.1,20,20,0,1.0,1.0,,,,330
15,871251662,1.5,0.15,0.35,0.1,20,20,3,0.55,-0.027981200131161812,0.0,0.0,0.0,330
16,1183887238,1.5,0.15,0.35,0.1,20,20,1,0.9,0.6217232607012498,0.0,0.0,0.0,330
17,1829782184,1.5,0.15,0.35,0.1,20,20,1,0.75,0.0,,0.0,,330
18,1017069384,1.5,0.15,0.35,0.1,20,20,1,0.95,0.7990201536577218,0.0,0.0,0.0,330
19,1077487600,1.5,0.15,0.35,0.1,20,20,0,1.0,1.0,,,,330
20,1921449928,1.5,0.15,0.35,0.1,20,20,0,1.0,1.0,,,,330
21,251427516,1.5,0.15,0.35,0.1,20,20,1,0.9,0.6215139442231076,0.0,0.0,0.0,330
22,873340425,1.5,0.15,0.35,0.1,20,20,2,0.75,0.18932756855159857,0.0,0.0,0.0,330
23,1659874012,1.5,0.15,0.35,0.1,20,20,1,0.95,0.7999113180356945,0.0,0.0,0.0,330
24,2116069008,1.5,0.15,0.35,0.1,20,20,3,0.75,0.18932756855159857,0.0,0.0,0.0,330
25,499429033,1.5,0.15,0.35,0.1,20,20,0,1.0,1.0,,,,330
26,1604704334,1.5,0.15,0.35,0.1,20,20,0,0.95,0.0,0.0,,,330
27,1141198925,1.5,0.15,0.35,0.1,20,20,0,1.0,1.0,,,,330
28,715286479,1.5,0.15,0.35,0.1,20,20,2,0.95,0.0,,0.0,,330
29,1077541618,1.5,0.15,0.35,0.1,20,20,0,1.0,1.0,,,,330
30,602255850,1.5,0.15,0.35,0.1,20,20,2,0.8,0.0,,0.0,,330
31,167548054,1.5,0.15,0.35,0.1,20,20,0,1.0,1.0,,,,330
32,1009869027,1.5,0.15,0.35,0.1,20,20,0,1.0,1.0,,,,330
33,1263335882,1.5,0.15,0.35,0.1,20,20,0,1.0,1.0,,,,330
34,623287971,1.5,0.15,0.35,0.1,20,20,2,0.9,0.0,,0.0,,330
35,587820451,1.5,0.15,0.35,0.1,20,20,2,0.85,0.24638357442837147,0.0,0.0,0.0,330
36,42804452,1.5,0.15,0.35,0.1,20,20,2,0.9,0.0,,0.0,,330
37,894151102,1.5,0.15,0.35,0.1,20,20,1,0.65,0.055087987758225,0.0,0.0,0.0,330
38,1987639810,1.5,0.15,0.35,0.1,20,20,0,1.0,1.0,,,,330
39,947838819,1.5,0.15,0.35,0.1,20,20,2,0.9,0.0,,0.0,,330
40,363283527,1.5,0.15,0.35,0.1,20,20,1,0.85,0.4629198536747589,0.0,0.0,0.0,330
41,663220411,1.5,0.15,0.35,0.1,20,20,1,0.85,0.4643449419568823,0.0,0.0,0.0,330
42,2073044014,1.5,0.15,0.35,0.1,20,20,2,0.9,0.5175624206517139,0.25,0.5,0.3333333333333333,330
43,1869097021,1.5,0.15,0.35,0.1,20,20,1,0.75,0.21087606600952485,0.0,0.0,0.0,330
44,1492074547,1.5,0.15,0.35,0.1,20,20,1,0.85,0.3824091778202676,0.0,0.0,0.0,330
45,1363684465,1.5,0.15,0.35,0.1,20,20,0,1.0,1.0,,,,330
46,893046120,1.5,0.15,0.35,0.1,20,20,1,0.8,0.32750801902444415,0.0,0.0,0.0,330
47,494420801,1.5,0.15,0.35,0.1,20,20,2,0.75,0.16578854935019305,0.0,0.0,0.0,330
48,1255052834,1.5,0.15,0.35,0.1,20,20,1,0.85,0.4629198536747589,0.0,0.0,0.0,330
49,1027093179,1.5,0.15,0.35,0.1,20,20,2,0.9,0.5175624206517139,0.3333333333333333,1.0,0.5,330
0,1191134305,1.5,0.15,0.35,0.1,40,40,1,0.875,0.5500217571897622,0.0,0.0,0.0,331
1,1278549216,1.5,0.15,0.35,0.1,40,40,0,0.95,0.0,0.0,,,331
2,1892245757,1.5,0.15,0.35,0.1,40,40,0,1.0,1.0,,,,331
3,1278810306,1.5,0.15,0.35,0.1,40,40,1,0.925,0.0,,0.0,,331
4,470657131,1.5,0.15,0.35,0.1,40,40,0,1.0,1.0,,,,331
5,364845865,1.5,0.15,0.35,0.1,40,40,3,0.8,0.3331329526099589,0.0,0.0,0.0,331
6,544255359,1.5,0.15,0.35,0.1,40,40,1,0.7,0.1415094339622641,0.0,0.0,0.0,331
7,1114422975,1.5,0.15,0.35,0.1,40,40,1,0.8,0.24530013379594995,0.0,0.0,0.0,331
8,1026994920,1.5,0.15,0.35,0.1,40,40,1,0.7,0.13662239089184056,0.0,0.0,0.0,331
9,2010864413,1.5,0.15,0.35,0.1,40,40,0,1.0,1.0,,,,331
10,281304424,1.5,0.15,0.35,0.1,40,40,0,1.0,1.0,,,,331
11,1441258274,1.5,0.15,0.35,0.1,40,40,1,0.85,0.4750593824228029,0.0,0.0,0.0,331
12,87784284,1.5,0.15,0.35,0.1,40,40,0,1.0,1.0,,,,331
13,557977603,1.5,0.15,0.35,0.1,40,40,0,1.0,1.0,,,,331
14,1686988496,1.5,0.15,0.35,0.1,40,40,1,0.775,0.0,,0.0,,331
15,127072166,1.5,0.15,0.35,0.1,40,40,1,0.85,0.46466060181945423,0.0,0.0,0.0,331
16,1659579809,1.5,0.15,0.35,0.1,40,40,1,0.8,0.3463359063500481,0.0,0.0,0.0,331
17,1632150171,1.5,0.15,0.35,0.1,40,40,0,1.0,1.0,,,,331
18,629947821,1.5,0.15,0.35,0.1,40,40,0,1.0,1.0,,,,331
19,1113306118,1.5,0.15,0.35,0.1,40,40,0,1.0,1.0,,,,331
20,1566398679,1.5,0.15,0.35,0.1,40,40,0,0.975,0.0,0.0,,,331
21,304727228,1.5,0.15,0.35,0.1,40,40,1,0.85,0.4780349551251772,0.0,0.0,0.0,331
22,2026196225,1.5,0.15,0.35,0.1,40,40,1,0.825,0.40771567196560293,0.0,0.0,0.0,331
23,58775968,1.5,0.15,0.35,0.1,40,40,0,1.0,1.0,,,,331
24,668664032,1.5,0.15,0.35,0.1,40,40,2,0.8,0.30771950991200875,0.0,0.0,0.0,331
25,2056797730,1.5,0.15,0.35,0.1,40,40,0,1.0,1.0,,,,331
26,1144653283,1.5,0.15,0.35,0.1,40,40,1,0.8,0.0,,0.0,,331
27,1449995495,1.5,0.15,0.35,0.1,40,40,0,1.0,1.0,,,,331
28,1843782383,1.5,0.15,0.35,0.1,40,40,1,0.9,0.4006147540983608,0.0,0.0,0.0,331
29,235379232,1.5,0.15,0.35,0.1,40,40,1,0.85,0.4399391789153574,0.0,0.0,0.0,331
30,2070491300,1.5,0.15,0.35,0.1,40,40,1,0.85,0.47738693467336685,0.0,0.0,0.0,331
31,1963515048,1.5,0.15,0.35,0.1,40,40,1,0.85,0.47738693467336685,0.0,0.0,0.0,331
32,157358347,1.5,0.15,0.35,0.1,40,40,0,1.0,1.0,,,,331
33,2033142460,1.5,0.15,0.35,0.1,40,40,2,0.8,0.34426229508196715,0.0,0.0,0.0,331
34,63916219,1.5,0.15,0.35,0.1,40,40,1,0.875,0.3320218450877914,0.0,0.0,0.0,331
35,259864712,1.5,0.15,0.35,0.1,40,40,0,1.0,1.0,,,,331
36,1412196271,1.5,0.15,0.35,0.1,40,40,2,0.65,-0.048758865248226896,0.0,0.0,0.0,331
37,2022654657,1.5,0.15,0.35,0.1,40,40,1,0.8,0.30529172320217096,0.0,0.0,0.0,331
38,1792658238,1.5,0.15,0.35,0.1,40,40,1,0.75,0.23096641886695723,0.0,0.0,0.0,331
39,1818894204,1.5,0.15,0.35,0.1,40,40,1,0.8,0.34365447194556753,0.0,0.0,0.0,331
40,1339361321,1.5,0.15,0.35,0.1,40,40,1,0.85,0.4781273983115886,0.0,0.0,0.0,331
41,663245033,1.5,0.15,0.35,0.1,40,40,0,1.0,1.0,,,,331
42,211028770,1.5,0.15,0.35,0.1,40,40,1,0.85,0.2768850432632879,0.0,0.0,0.0,331
43,967649937,1.5,0.15,0.35,0.1,40,40,0,1.0,1.0,,,,331
44,787885065,1.5,0.15,0.35,0.1,40,40,0,1.0,1.0,,,,331
45,1150405847,1.5,0.15,0.35,0.1,40,40,2,0.85,0.47738693467336685,0.0,0.0,0.0,331
46,1962169770,1.5,0.15,0.35,0.1,40,40,0,1.0,1.0,,,,331
47,133157145,1.5,0.15,0.35,0.1,40,40,2,0.9,0.0,,0.0,,331
48,633412498,1.5,0.15,0.35,0.1,40,40,2,0.925,0.0,,0.0,,331
49,2088638008,1.5,0.15,0.35,0.1,40,40,0,1.0,1.0,,,,331
0,1338805485,1.5,0.15,0.35,0.25,20,20,2,0.8,-0.07023411371237438,0.5,0.5,0.5,332
1,708710767,1.5,0.15,0.35,0.25,20,20,1,0.75,0.21435659940456497,0.0,0.0,0.0,332
2,906590084,1.5,0.15,0.35,0.25,20,20,1,0.85,0.4657624875951042,0.0,0.0,0.0,332
3,1853140701,1.5,0.15,0.35,0.25,20,20,0,1.0,1.0,,,,332
4,526429834,1.5,0.15,0.35,0.25,20,20,0,1.0,1.0,,,,332
5,1263331302,1.5,0.15,0.35,0.25,20,20,1,0.9,0.5247359644246804,0.0,0.0,0.0,332
6,1866428554,1.5,0.15,0.35,0.25,20,20,1,0.85,0.4629198536747589,0.0,0.0,0.0,332
7,178298495,1.5,0.15,0.35,0.25,20,20,0,1.0,1.0,,,,332
8,1221276222,1.5,0.15,0.35,0.25,20,20,0,1.0,1.0,,,,332
9,732376928,1.5,0.15,0.35,0.25,20,20,1,0.85,0.4327362135581313,0.0,0.0,0.0,332
10,2128985280,1.5,0.15,0.35,0.25,20,20,1,0.95,0.0,,0.0,,332
11,666121374,1.5,0.15,0.35,0.25,20,20,0,1.0,1.0,,,,332
12,1238131178,1.5,0.15,0.35,0.25,20,20,1,0.9,0.5247359644246804,0.0,0.0,0.0,332
13,671401838,1.5,0.15,0.35,0.25,20,20,0,0.9,0.0,0.0,,,332
14,1973840778,1.5,0.15,0.35,0.25,20,20,2,0.75,0.20665850128048105,0.0,0.0,0.0,332
15,910252550,1.5,0.15,0.35,0.25,20,20,0,1.0,1.0,,,,332
16,1455273808,1.5,0.15,0.35,0.25,20,20,1,0.85,0.4643449419568823,0.0,0.0,0.0,332
17,780435297,1.5,0.15,0.35,0.25,20,20,0,0.95,0.0,0.0,,,332
18,1178622636,1.5,0.15,0.35,0.25,20,20,0,1.0,1.0,,,,332
19,352160721,1.5,0.15,0.35,0.25,20,20,0,1.0,1.0,,,,332
20,713614463,1.5,0.15,0.35,0.25,20,20,0,1.0,1.0,,,,332
21,478704774,1.5,0.15,0.35,0.25,20,20,1,0.8,0.3286219081272085,0.0,0.0,0.0,332
22,1623987461,1.5,0.15,0.35,0.25,20,20,0,1.0,1.0,,,,332
23,426155428,1.5,0.15,0.35,0.25,20,20,0,1.0,1.0,,,,332
24,1952237771,1.5,0.15,0.35,0.25,20,20,0,1.0,1.0,,,,332
25,217201362,1.5,0.15,0.35,0.25,20,20,2,0.85,0.24638357442837147,0.0,0.0,0.0,332
26,1338327588,1.5,0.15,0.35,0.25,20,20,2,0.8,0.15508615897720968,0.0,0.0,0.0,332
27,1486917889,1.5,0.15,0.35,0.25,20,20,0,1.0,1.0,,,,332
28,1361689287,1.5,0.15,0.35,0.25,20,20,0,1.0,1.0,,,,332
29,1406290433,1.5,0.15,0.35,0.25,20,20,1,0.8,0.274116523400191,0.0,0.0,0.0,332
30,420350516,1.5,0.15,0.35,0.25,20,20,0,1.0,1.0,,,,332
31,1940612270,1.5,0.15,0.35,0.25,20,20,1,0.6,-0.007067137809187302,0.0,0.0,0.0,332
32,538566974,1.5,0.15,0.35,0.25,20,20,0,1.0,1.0,,,,332
33,1196764855,1.5,0.15,0.35,0.25,20,20,2,0.75,0.18932756855159857,0.0,0.0,0.0,332
34,383803086,1.5,0.15,0.35,0.25,20,20,2,0.8,0.3259423503325942,0.0,0.0,0.0,332
35,1336974560,1.5,0.15,0.35,0.25,20,20,1,0.8,0.274116523400191,0.0,0.0,0.0,332
36,678723017,1.5,0.15,0.35,0.25,20,20,1,0.75,0.21435659940456497,0.0,0.0,0.0,332
37,943006488,1.5,0.15,0.35,0.25,20,20,1,0.85,0.3824091778202676,0.0,0.0,0.0,332
38,1490734769,1.5,0.15,0.35,0.25,20,20,1,0.85,0.4629198536747589,0.0,0.0,0.0,332
39,1177198716,1.5,0.15,0.35,0.25,20,20,1,0.75,0.21917808219178084,0.0,0.0,0.0,332
40,922289836,1.5,0.15,0.35,0.25,20,20,0,1.0,1.0,,,,332
41,966783206,1.5,0.15,0.35,0.25,20,20,0,0.95,0.0,0.0,,,332
42,198487397,1.5,0.15,0.35,0.25,20,20,1,0.95,0.7950028392958546,0.0,0.0,0.0,332
43,274344089,1.5,0.15,0.35,0.25,20,20,0,1.0,1.0,,,,332
44,512665501,1.5,0.15,0.35,0.25,20,20,1,0.75,0.21435659940456497,0.0,0.0,0.0,332
