n_observations,noise_sd,missing_probability,interval_pattern,replicate,observed_n,theta_true,sigma_true,theta_naive,sigma_naive,theta_abs_error_naive,sigma_abs_error_naive,theta_bound_naive,sigma_bound_naive,fit_success_naive,theta_measurement_aware,sigma_measurement_aware,theta_abs_error_measurement_aware,sigma_abs_error_measurement_aware,theta_bound_measurement_aware,sigma_bound_measurement_aware,fit_success_measurement_aware,theta_estimate,theta_abs_error,sigma_estimate,sigma_abs_error,success,theta_squared_error_naive,theta_squared_error_measurement_aware,sigma_squared_error_naive,sigma_squared_error_measurement_aware
10,0.5,0.1,regular,1,10,0.8,0.25,19.999999999999996,1.97604936443223,19.199999999999996,1.72604936443223,True,False,True,19.999999999999996,0.0026717170987598,19.199999999999996,0.2473282829012401,True,False,True,19.999999999999996,19.199999999999996,1.97604936443223,1.72604936443223,True,368.6399999999998,368.6399999999998,2.9792464084569046,0.061171279522875904
10,0.5,0.1,regular,2,10,0.8,0.25,7.737570636871832,1.6032788820509505,6.937570636871833,1.3532788820509505,False,False,True,8.305277794757712,1.0000000000000004e-06,7.505277794757712,0.249999,False,True,True,7.737570636871832,6.937570636871833,1.6032788820509505,1.3532788820509505,True,48.12988634158624,56.32919477648319,1.8313637326050702,0.062499500001
10,0.5,0.1,regular,3,9,0.8,0.25,19.999999999999996,2.518388552138487,19.199999999999996,2.268388552138487,True,False,True,19.999999999999996,0.0001472376753161,19.199999999999996,0.2498527623246838,True,False,True,19.999999999999996,19.199999999999996,2.518388552138487,2.268388552138487,True,368.6399999999998,368.6399999999998,5.145586623472941,0.06242640284127498
10,0.5,0.1,regular,4,10,0.8,0.25,19.999999999999996,3.9254172152960023,19.199999999999996,3.6754172152960023,True,False,True,19.999999999999996,2.3257042021748204,19.199999999999996,2.0757042021748204,True,False,True,19.999999999999996,19.199999999999996,3.9254172152960023,3.6754172152960023,True,368.6399999999998,368.6399999999998,13.50869170649422,4.3085479349262075
10,0.5,0.1,regular,5,8,0.8,0.25,18.87239693850314,2.755855569993545,18.07239693850314,2.505855569993545,False,False,True,19.999999999999996,0.0056647919971455,19.199999999999996,0.2443352080028544,True,False,True,18.87239693850314,18.07239693850314,2.755855569993545,2.505855569993545,True,326.61153110281765,368.6399999999998,6.2793121376676755,0.05969969386979817
10,0.5,0.1,regular,6,9,0.8,0.25,2.800297421068471,1.6068749534461368,2.0002974210684705,1.3568749534461368,False,False,True,2.8550283075575984,1.0459193651590002,2.055028307557598,0.7959193651590002,False,False,True,2.800297421068471,2.0002974210684705,1.6068749534461368,1.3568749534461368,True,4.001189772733174,4.223141344863046,1.841109639289456,0.6334876358351059
10,0.5,0.1,regular,7,10,0.8,0.25,2.275631649101073,1.1726541880051569,1.475631649101073,0.9226541880051568,False,False,True,2.275622302446624,0.2000181855065524,1.475622302446624,0.0499818144934475,False,False,True,2.275631649101073,1.475631649101073,1.1726541880051569,0.9226541880051568,True,2.177488763828752,2.1774611794778758,0.8512907506434554,0.002498181780057409
10,0.5,0.1,regular,8,8,0.8,0.25,8.046348566130082,1.2272108483958983,7.246348566130082,0.9772108483958984,False,False,True,9.1595045450169,0.0003956000600442,8.3595045450169,0.2496043999399557,False,False,True,8.046348566130082,7.246348566130082,1.2272108483958983,0.9772108483958984,True,52.50956754185549,69.88131623815818,0.9549410422226314,0.062302356469385416
10,0.5,0.1,regular,9,8,0.8,0.25,19.999999999999996,5.25125695610999,19.199999999999996,5.00125695610999,True,False,True,19.999999999999996,4.192336705052309,19.199999999999996,3.942336705052309,True,False,True,19.999999999999996,19.199999999999996,5.25125695610999,5.00125695610999,True,368.6399999999998,368.6399999999998,25.012571141038563,15.542018696002696
10,0.5,0.1,irregular,0,9,0.8,0.25,4.656405458077347,1.6692990611644685,3.8564054580773472,1.4192990611644685,False,False,True,3.1946960213939835,0.0032432656295268,2.394696021393983,0.2467567343704731,False,False,True,4.656405458077347,3.8564054580773472,1.6692990611644685,1.4192990611644685,True,14.871863057088754,5.734569034880172,2.0144098250223417,0.060888885957180276
10,0.5,0.1,irregular,1,10,0.8,0.25,19.999999999999996,2.8125457653625996,19.199999999999996,2.5625457653625996,True,False,True,19.999999999999996,0.0013004223219394,19.199999999999996,0.2486995776780605,True,False,True,19.999999999999996,19.199999999999996,2.8125457653625996,2.5625457653625996,True,368.6399999999998,368.6399999999998,6.566640799577791,0.061851479937245706
10,0.5,0.1,irregular,2,9,0.8,0.25,19.999999999999996,1.7006421042670623,19.199999999999996,1.4506421042670623,True,False,True,19.999999999999996,0.0002513943552279,19.199999999999996,0.249748605644772,True,False,True,19.999999999999996,19.199999999999996,1.7006421042670623,1.4506421042670623,True,368.6399999999998,368.6399999999998,2.1043625146723706,0.06237436602150789
10,0.5,0.1,irregular,3,8,0.8,0.25,19.999999999999996,2.7870787066346314,19.199999999999996,2.5370787066346314,True,False,True,19.999999999999996,0.0003727779486333,19.199999999999996,0.2496272220513667,True,False,True,19.999999999999996,19.199999999999996,2.7870787066346314,2.5370787066346314,True,368.6399999999998,368.6399999999998,6.436768363658854,0.06231374998908234
10,0.5,0.1,irregular,4,8,0.8,0.25,19.999999999999996,5.600085270136175,19.199999999999996,5.350085270136175,True,False,True,2.7057084658434425,0.0003020759750147,1.9057084658434424,0.2496979240249852,False,False,True,19.999999999999996,19.199999999999996,5.600085270136175,5.350085270136175,True,368.6399999999998,3.631724756787367,28.623412397728067,0.062349053262387336
10,0.5,0.1,irregular,5,9,0.8,0.25,18.208003586777405,2.7649471750719923,17.408003586777404,2.5149471750719923,False,False,True,19.999999999999996,0.0006716046185705,19.199999999999996,0.2493283953814294,True,False,True,18.208003586777405,17.408003586777404,2.7649471750719923,2.5149471750719923,True,303.038588877255,368.6399999999998,6.324959293402594,0.06216464874347844
10,0.5,0.1,irregular,6,9,0.8,0.25,4.626611483681528,1.921028921547257,3.826611483681528,1.671028921547257,False,False,True,3.9852112058725817,0.9033388811753028,3.185211205872581,0.6533388811753027,False,False,True,4.626611483681528,3.826611483681528,1.921028921547257,1.671028921547257,True,14.642955447043349,10.145570426016267,2.7923376566473883,0.42685169365539644
10,0.5,0.1,irregular,7,10,0.8,0.25,4.153408296542606,1.3559929626871374,3.3534082965426064,1.1059929626871374,False,False,True,6.68024030968863,0.0002562925503346,5.88024030968863,0.2497437074496653,False,False,True,4.153408296542606,3.3534082965426064,1.3559929626871374,1.1059929626871374,True,11.245347203320785,34.57722609968703,1.2232204335134718,0.06237191941070406
10,0.5,0.1,irregular,8,7,0.8,0.25,1.4421039840641576,0.6039378344575996,0.6421039840641576,0.3539378344575996,False,False,True,1.7257749357970895,0.0002968618387349,0.9257749357970896,0.249703138161265,False,False,True,1.4421039840641576,0.6421039840641576,0.6039378344575996,0.3539378344575996,True,0.4122975263510639,0.8570592317501051,0.1252719906605352,0.06235165720758385
10,0.5,0.1,irregular,9,9,0.8,0.25,19.999999999999996,3.834642469626672,19.199999999999996,3.584642469626672,True,False,True,19.999999999999996,1.8636603627290809,19.199999999999996,1.6136603627290806,True,False,True,19.999999999999996,19.199999999999996,3.834642469626672,3.584642469626672,True,368.6399999999998,368.6399999999998,12.849661635051206,2.603899766242949
10,0.5,0.3,regular,0,8,0.8,0.25,0.4127868645386581,0.8376391057302014,0.3872131354613419,0.5876391057302014,False,False,True,0.569273798899759,0.0001826630896956,0.230726201100241,0.2498173369103043,False,False,True,0.4127868645386581,0.3872131354613419,0.8376391057302014,0.5876391057302014,True,0.14993401227380354,0.053234579874148855,0.34531971858339083,0.06240870182095653
10,0.5,0.3,regular,1,7,0.8,0.25,19.999999999999996,3.488724261375279,19.199999999999996,3.238724261375279,True,False,True,19.999999999999996,1.4734780834317691,19.199999999999996,1.2234780834317691,True,False,True,19.999999999999996,19.199999999999996,3.488724261375279,3.238724261375279,True,368.6399999999998,368.6399999999998,10.489334841220847,1.496898620637875
10,0.5,0.3,regular,2,6,0.8,0.25,0.2891058971457039,0.3049040211165024,0.5108941028542962,0.0549040211165023,False,False,True,1.240980361415336,0.0003280697468518,0.4409803614153358,0.2496719302531481,False,False,True,0.2891058971457039,0.5108941028542962,0.3049040211165024,0.0549040211165023,True,0.26101278433129615,0.1944636791540004,0.0030144515347613403,0.062336072756332905
10,0.5,0.3,regular,3,7,0.8,0.25,19.241210097960867,4.648866705599236,18.441210097960862,4.398866705599236,False,False,True,18.8092020991475,3.424135701350632,18.0092020991475,3.174135701350632,False,False,True,19.241210097960867,18.441210097960862,4.648866705599236,4.398866705599236,True,340.0782298771338,324.33136024793873,19.350028293629475,10.075137450588668
10,0.5,0.3,regular,4,6,0.8,0.25,19.855623962110737,2.4532262029329033,19.055623962110733,2.2032262029329033,False,False,True,19.999999999999996,0.0026573472619696,19.199999999999996,0.2473426527380303,True,False,True,19.855623962110737,19.055623962110733,2.4532262029329033,2.2032262029329033,True,363.11680458536887,368.6399999999998,4.854205701290138,0.0611783878634859
10,0.5,0.3,regular,5,8,0.8,0.25,6.354908534261154,1.876570009901798,5.554908534261155,1.626570009901798,False,False,True,5.894749101437072,0.5581110393790464,5.094749101437072,0.3081110393790464,False,False,True,6.354908534261154,5.554908534261155,1.876570009901798,1.626570009901798,True,30.85700882400741,25.956468406593856,2.645729997111935,0.09493241258723627
10,0.5,0.3,regular,6,9,0.8,0.25,19.999999999999996,2.677562159240097,19.199999999999996,2.427562159240097,True,False,True,19.999999999999996,0.0045225076271063,19.199999999999996,0.2454774923728936,True,False,True,19.999999999999996,19.199999999999996,2.677562159240097,2.427562159240097,True,368.6399999999998,368.6399999999998,5.893058036974443,0.06025919926168409
10,0.5,0.3,regular,7,8,0.8,0.25,19.999999999999996,3.9323956249794394,19.199999999999996,3.6823956249794394,True,False,True,19.25850329977609,2.293971393828157,18.45850329977609,2.043971393828157,False,False,True,19.999999999999996,19.199999999999996,3.9323956249794394,3.6823956249794394,True,368.6399999999998,340.71634406784483,13.560037538867716,4.1778190587878195
10,0.5,0.3,regular,8,7,0.8,0.25,0.6972925527616372,0.4472858989708581,0.1027074472383628,0.1972858989708581,False,False,True,1.666732328473216,0.0014751488514867,0.866732328473216,0.2485248511485132,False,False,True,0.6972925527616372,0.1027074472383628,0.4472858989708581,0.1972858989708581,True,0.010548819718221098,0.7512249292206028,0.03892172593273962,0.0617646016383907
10,0.5,0.3,regular,9,8,0.8,0.25,7.569441750598995,2.452853735605782,6.769441750598995,2.202853735605782,False,False,True,7.595474653366365,1.4960923772504378,6.795474653366365,1.2460923772504378,False,False,True,7.569441750598995,6.769441750598995,2.452853735605782,2.202853735605782,True,45.82534161475279,46.17847576454472,4.852564580472348,1.5527462126416474
10,0.5,0.3,irregular,0,8,0.8,0.25,19.999999999999996,2.1103572710521545,19.199999999999996,1.8603572710521543,True,False,True,19.999999999999996,0.0001807672866096,19.199999999999996,0.2498192327133903,True,False,True,19.999999999999996,19.199999999999996,2.1103572710521545,1.8603572710521543,True,368.6399999999998,368.6399999999998,3.4609291759566196,0.06240964903350711
10,0.5,0.3,irregular,1,10,0.8,0.25,19.999999999999996,2.8200487752510486,19.199999999999996,2.5700487752510486,True,False,True,19.999999999999996,0.0010417550826272,19.199999999999996,0.2489582449173727,True,False,True,19.999999999999996,19.199999999999996,2.8200487752510486,2.5700487752510486,True,368.6399999999998,368.6399999999998,6.605150707169415,0.061980207712338586
10,0.5,0.3,irregular,2,7,0.8,0.25,19.999999999999996,3.1705344820525423,19.199999999999996,2.9205344820525423,True,False,True,19.999999999999996,0.0139008440916755,19.199999999999996,0.2360991559083244,True,False,True,19.999999999999996,19.199999999999996,3.1705344820525423,2.9205344820525423,True,368.6399999999998,368.6399999999998,8.529521660857911,0.055742811420623324
10,0.5,0.3,irregular,3,7,0.8,0.25,4.306047869786395,1.4208917067428846,3.5060478697863955,1.1708917067428846,False,False,True,10.23823529575267,0.000738695757473,9.43823529575267,0.2492613042425269,False,False,True,4.306047869786395,3.5060478697863955,1.4208917067428846,1.1708917067428846,True,12.292371665233722,89.08028549799147,1.3709873889192652,0.062131197792685604
10,0.5,0.3,irregular,4,9,0.8,0.25,19.999999999999996,2.604529656237987,19.199999999999996,2.354529656237987,True,False,True,19.999999999999996,0.0004179010203665,19.199999999999996,0.2495820989796334,True,False,True,19.999999999999996,19.199999999999996,2.604529656237987,2.354529656237987,True,368.6399999999998,368.6399999999998,5.543809902104173,0.06229122413107957
10,0.5,0.3,irregular,5,8,0.8,0.25,19.999999999999996,3.5644301698169474,19.199999999999996,3.3144301698169474,True,False,True,19.999999999999996,0.0001192710067386,19.199999999999996,0.2498807289932613,True,False,True,19.999999999999996,19.199999999999996,3.5644301698169474,3.3144301698169474,True,368.6399999999998,368.6399999999998,10.985447350592798,0.06244037872220374
10,0.5,0.3,irregular,6,9,0.8,0.25,19.999999999999996,5.530547206743842,19.199999999999996,5.280547206743842,True,False,True,11.588054088330631,0.0001560630562013,10.788054088330632,0.2498439369437986,False,False,True,19.999999999999996,19.199999999999996,5.530547206743842,5.280547206743842,True,368.6399999999998,116.38211101274723,27.88417880265019,0.06242199282757686
10,0.5,0.3,irregular,7,5,0.8,0.25,19.999999999999996,1.8311993923671663,19.199999999999996,1.5811993923671663,True,False,True,19.999999999999996,0.0013242815874232,19.199999999999996,0.2486757184125767,True,False,True,19.999999999999996,19.199999999999996,1.8311993923671663,1.5811993923671663,True,368.6399999999998,368.6399999999998,2.500191518422296,0.061839612928011184
10,0.5,0.3,irregular,8,10,0.8,0.25,19.999999999999996,3.678856134914054,19.199999999999996,3.428856134914054,True,False,True,19.999999999999996,1.909191595181909,19.199999999999996,1.659191595181909,True,False,True,19.999999999999996,19.199999999999996,3.678856134914054,3.428856134914054,True,368.6399999999998,368.6399999999998,11.757054393937745,2.7529167495222877
10,0.5,0.3,irregular,9,5,0.8,0.25,19.999999999999996,2.878630503982618,19.199999999999996,2.628630503982618,True,False,True,19.999999999999996,0.0019294496606837,19.199999999999996,0.2480705503393162,True,False,True,19.999999999999996,19.199999999999996,2.878630503982618,2.628630503982618,True,368.6399999999998,368.6399999999998,6.909698326467913,0.061538997945651264
20,0.0,0.0,regular,0,20,0.8,0.25,2.6915963943394123,0.265744432655519,1.8915963943394123,0.015744432655519,False,False,True,2.6915963943394123,0.265744432655519,1.8915963943394123,0.015744432655519,False,False,True,2.6915963943394123,1.8915963943394123,0.265744432655519,0.015744432655519,True,3.5781369190778656,3.5781369190778656,0.00024788715964417317,0.00024788715964417317
20,0.0,0.0,regular,1,20,0.8,0.25,1.382226506433102,0.1916076466092962,0.582226506433102,0.0583923533907037,False,False,True,1.382226506433102,0.1916076466092962,0.582226506433102,0.0583923533907037,False,False,True,1.382226506433102,0.582226506433102,0.1916076466092962,0.0583923533907037,True,0.338987704793295,0.338987704793295,0.003409666934504839,0.003409666934504839
20,0.0,0.0,regular,2,20,0.8,0.25,0.4125657990789686,0.1944462321727589,0.3874342009210314,0.0555537678272411,False,False,True,0.4125657990789686,0.1944462321727589,0.3874342009210314,0.0555537678272411,False,False,True,0.4125657990789686,0.3874342009210314,0.1944462321727589,0.0555537678272411,True,0.15010526004331814,0.15010526004331814,0.0030862211198030096,0.0030862211198030096
20,0.0,0.0,regular,3,20,0.8,0.25,0.443946317185633,0.1923219669983794,0.356053682814367,0.0576780330016206,False,False,True,0.443946317185633,0.1923219669983794,0.356053682814367,0.0576780330016206,False,False,True,0.443946317185633,0.356053682814367,0.1923219669983794,0.0576780330016206,True,0.1267742250456739,0.1267742250456739,0.003326755490936036,0.003326755490936036
20,0.0,0.0,regular,4,20,0.8,0.25,1.2993161618168931,0.3382013693356995,0.4993161618168931,0.0882013693356995,False,False,True,1.2993161618168931,0.3382013693356995,0.4993161618168931,0.0882013693356995,False,False,True,1.2993161618168931,0.4993161618168931,0.3382013693356995,0.0882013693356995,True,0.24931662945155375,0.24931662945155375,0.007779481552692472,0.007779481552692472
20,0.0,0.0,regular,5,20,0.8,0.25,2.5180289419494835,0.2922229673238948,1.7180289419494834,0.0422229673238948,False,False,True,2.5180289419494835,0.2922229673238948,1.7180289419494834,0.0422229673238948,False,False,True,2.5180289419494835,1.7180289419494834,0.2922229673238948,0.0422229673238948,True,2.9516234453760615,2.9516234453760615,0.001782778969634688,0.001782778969634688
20,0.0,0.0,regular,6,20,0.8,0.25,1.613953113720149,0.2624279832655133,0.813953113720149,0.0124279832655133,False,False,True,1.613953113720149,0.2624279832655133,0.813953113720149,0.0124279832655133,False,False,True,1.613953113720149,0.813953113720149,0.2624279832655133,0.0124279832655133,True,0.6625196713347258,0.6625196713347258,0.00015445476804787887,0.00015445476804787887
20,0.0,0.0,regular,7,20,0.8,0.25,1.2150076752743526,0.3062227157525604,0.4150076752743525,0.0562227157525604,False,False,True,1.2150076752743526,0.3062227157525604,0.4150076752743525,0.0562227157525604,False,False,True,1.2150076752743526,0.4150076752743525,0.3062227157525604,0.0562227157525604,True,0.17223137053662246,0.17223137053662246,0.003160993766593201,0.003160993766593201
20,0.0,0.0,regular,8,20,0.8,0.25,1.2996702043278143,0.2574488900301293,0.4996702043278143,0.0074488900301292,False,False,True,1.2996702043278143,0.2574488900301293,0.4996702043278143,0.0074488900301292,False,False,True,1.2996702043278143,0.4996702043278143,0.2574488900301293,0.0074488900301292,True,0.24967031309299967,0.24967031309299967,5.548596268095929e-05,5.548596268095929e-05
20,0.0,0.0,regular,9,20,0.8,0.25,2.720842978861845,0.2175249997711906,1.920842978861845,0.0324750002288093,False,False,True,2.720842978861845,0.2175249997711906,1.920842978861845,0.0324750002288093,False,False,True,2.720842978861845,1.920842978861845,0.2175249997711906,0.0324750002288093,True,3.6896377494428467,3.6896377494428467,0.0010546256398611701,0.0010546256398611701
20,0.0,0.0,irregular,0,20,0.8,0.25,2.2967894583184196,0.2418541630521266,1.4967894583184196,0.0081458369478733,False,False,True,2.2967894583184196,0.2418541630521266,1.4967894583184196,0.0081458369478733,False,False,True,2.2967894583184196,1.4967894583184196,0.2418541630521266,0.0081458369478733,True,2.240378682533148,2.240378682533148,6.635465958133956e-05,6.635465958133956e-05
20,0.0,0.0,irregular,1,20,0.8,0.25,1.030021144052212,0.2973522727154999,0.2300211440522119,0.0473522727154999,False,False,True,1.030021144052212,0.2973522727154999,0.2300211440522119,0.0473522727154999,False,False,True,1.030021144052212,0.2300211440522119,0.2973522727154999,0.0473522727154999,True,0.05290972671108845,0.05290972671108845,0.0022422377313230774,0.0022422377313230774
20,0.0,0.0,irregular,2,20,0.8,0.25,1.1029101696078538,0.2797098174975862,0.3029101696078538,0.0297098174975862,False,False,True,1.1029101696078538,0.2797098174975862,0.3029101696078538,0.0297098174975862,False,False,True,1.1029101696078538,0.3029101696078538,0.2797098174975862,0.0297098174975862,True,0.09175457085185874,0.09175457085185874,0.0008826732557398804,0.0008826732557398804
20,0.0,0.0,irregular,3,20,0.8,0.25,2.3657801400433027,0.2572385944833697,1.565780140043303,0.0072385944833697,False,False,True,2.3657801400433027,0.2572385944833697,1.565780140043303,0.0072385944833697,False,False,True,2.3657801400433027,1.565780140043303,0.2572385944833697,0.0072385944833697,True,2.4516674469540245,2.4516674469540245,5.2397250094670545e-05,5.2397250094670545e-05
20,0.0,0.0,irregular,4,20,0.8,0.25,1.7222276127398204,0.3462279944826471,0.9222276127398203,0.0962279944826471,False,False,True,1.7222276127398204,0.3462279944826471,0.9222276127398203,0.0962279944826471,False,False,True,1.7222276127398204,0.9222276127398203,0.3462279944826471,0.0962279944826471,True,0.850503769699788,0.850503769699788,0.009259826922152355,0.009259826922152355
20,0.0,0.0,irregular,5,20,0.8,0.25,1.62381643333511,0.2455696413550556,0.8238164333351099,0.0044303586449443,False,False,True,1.62381643333511,0.2455696413550556,0.8238164333351099,0.0044303586449443,False,False,True,1.62381643333511,0.8238164333351099,0.2455696413550556,0.0044303586449443,True,0.6786735158329815,0.6786735158329815,1.962807772283357e-05,1.962807772283357e-05
20,0.0,0.0,irregular,6,20,0.8,0.25,3.081163794760876,0.29239182863316,2.281163794760876,0.0423918286331599,False,False,True,3.081163794760876,0.29239182863316,2.281163794760876,0.0423918286331599,False,False,True,3.081163794760876,2.281163794760876,0.29239182863316,0.0423918286331599,True,5.20370825852784,5.20370825852784,0.0017970671348632031,0.0017970671348632031
20,0.0,0.0,irregular,7,20,0.8,0.25,1.8462547123293815,0.3044909731375454,1.0462547123293815,0.0544909731375454,False,False,True,1.8462547123293815,0.3044909731375454,1.0462547123293815,0.0544909731375454,False,False,True,1.8462547123293815,1.0462547123293815,0.3044909731375454,0.0544909731375454,True,1.094648923071437,1.094648923071437,0.002969266153476696,0.002969266153476696
20,0.0,0.0,irregular,8,20,0.8,0.25,2.3939128497301874,0.2212063890580271,1.593912849730187,0.0287936109419729,False,False,True,2.3939128497301874,0.2212063890580271,1.593912849730187,0.0287936109419729,False,False,True,2.3939128497301874,1.593912849730187,0.2212063890580271,0.0287936109419729,True,2.5405581725350066,2.5405581725350066,0.0008290720310777023,0.0008290720310777023
20,0.0,0.0,irregular,9,20,0.8,0.25,3.5819943239159526,0.2762390108526942,2.781994323915953,0.0262390108526942,False,False,True,3.5819943239159526,0.2762390108526942,2.781994323915953,0.0262390108526942,False,False,True,3.5819943239159526,2.781994323915953,0.2762390108526942,0.0262390108526942,True,7.739492418300579,7.739492418300579,0.0006884856905278041,0.0006884856905278041
20,0.0,0.1,regular,0,18,0.8,0.25,1.598892331968508,0.1827120783618187,0.798892331968508,0.0672879216381812,False,False,True,1.598892331968508,0.1827120783618187,0.798892331968508,0.0672879216381812,False,False,True,1.598892331968508,0.798892331968508,0.1827120783618187,0.0672879216381812,True,0.6382289580780807,0.6382289580780807,0.004527664398386025,0.004527664398386025
20,0.0,0.1,regular,1,17,0.8,0.25,0.5974076213152547,0.3113402457499327,0.2025923786847453,0.0613402457499326,False,False,True,0.5974076213152547,0.3113402457499327,0.2025923786847453,0.0613402457499326,False,False,True,0.5974076213152547,0.2025923786847453,0.3113402457499327,0.0613402457499326,True,0.041043671901143254,0.041043671901143254,0.0037626257486621352,0.0037626257486621352
20,0.0,0.1,regular,2,17,0.8,0.25,2.2585597119203125,0.3048386435918127,1.4585597119203124,0.0548386435918126,False,False,True,2.2585597119203125,0.3048386435918127,1.4585597119203124,0.0548386435918126,False,False,True,2.2585597119203125,1.4585597119203124,0.3048386435918127,0.0548386435918126,True,2.127396433237065,2.127396433237065,0.0030072768309898574,0.0030072768309898574
20,0.0,0.1,regular,3,18,0.8,0.25,1.7057246197029516,0.3254548040221007,0.9057246197029516,0.0754548040221007,False,False,True,1.7057246197029516,0.3254548040221007,0.9057246197029516,0.0754548040221007,False,False,True,1.7057246197029516,0.9057246197029516,0.3254548040221007,0.0754548040221007,True,0.8203370867360563,0.8203370867360563,0.005693427450013624,0.005693427450013624
20,0.0,0.1,regular,4,18,0.8,0.25,1.081920964450194,0.3197318910956059,0.2819209644501941,0.0697318910956059,False,False,True,1.081920964450194,0.3197318910956059,0.2819209644501941,0.0697318910956059,False,False,True,1.081920964450194,0.2819209644501941,0.3197318910956059,0.0697318910956059,True,0.07947943019652748,0.07947943019652748,0.004862536635769442,0.004862536635769442
20,0.0,0.1,regular,5,17,0.8,0.25,1.15903884366834,0.2167400743733173,0.35903884366834,0.0332599256266827,False,False,True,1.15903884366834,0.2167400743733173,0.35903884366834,0.0332599256266827,False,False,True,1.15903884366834,0.35903884366834,0.2167400743733173,0.0332599256266827,True,0.12890889126269872,0.12890889126269872,0.0011062226526924648,0.0011062226526924648
20,0.0,0.1,regular,6,20,0.8,0.25,3.62319915458863,0.3021591399905596,2.8231991545886297,0.0521591399905596,False,False,True,3.62319915458863,0.3021591399905596,2.8231991545886297,0.0521591399905596,False,False,True,3.62319915458863,2.8231991545886297,0.3021591399905596,0.0521591399905596,True,7.970453466469953,7.970453466469953,0.002720575884554794,0.002720575884554794
20,0.0,0.1,regular,7,17,0.8,0.25,0.5167570804118929,0.2200136026628224,0.2832429195881071,0.0299863973371775,False,False,True,0.5167570804118929,0.2200136026628224,0.2832429195881071,0.0299863973371775,False,False,True,0.5167570804118929,0.2832429195881071,0.2200136026628224,0.0299863973371775,True,0.0802265514967949,0.0802265514967949,0.0008991840252630912,0.0008991840252630912
20,0.0,0.1,regular,8,18,0.8,0.25,5.7689217192587705,0.3433801510937747,4.968921719258771,0.0933801510937747,False,False,True,5.7689217192587705,0.3433801510937747,4.968921719258771,0.0933801510937747,False,False,True,5.7689217192587705,4.968921719258771,0.3433801510937747,0.0933801510937747,True,24.690183052121537,24.690183052121537,0.008719852618296189,0.008719852618296189
20,0.0,0.1,regular,9,19,0.8,0.25,2.045152852585036,0.3184828191172008,1.2451528525850362,0.0684828191172007,False,False,True,2.045152852585036,0.3184828191172008,1.2451528525850362,0.0684828191172007,False,False,True,2.045152852585036,1.2451528525850362,0.3184828191172008,0.0684828191172007,True,1.5504056263006527,1.5504056263006527,0.00468989651423924,0.00468989651423924
20,0.0,0.1,irregular,0,18,0.8,0.25,2.8536369666996175,0.244333903325051,2.0536369666996173,0.0056660966749489,False,False,True,2.8536369666996175,0.244333903325051,2.0536369666996173,0.0056660966749489,False,False,True,2.8536369666996175,2.0536369666996173,0.244333903325051,0.0056660966749489,True,4.217424790995205,4.217424790995205,3.210465152986806e-05,3.210465152986806e-05
20,0.0,0.1,irregular,1,19,0.8,0.25,1.0712798998100996,0.2151032880947432,0.2712798998100996,0.0348967119052567,False,False,True,1.0712798998100996,0.2151032880947432,0.2712798998100996,0.0348967119052567,False,False,True,1.0712798998100996,0.2712798998100996,0.2151032880947432,0.0348967119052567,True,0.07359278404097767,0.07359278404097767,0.0012177805017984924,0.0012177805017984924
20,0.0,0.1,irregular,2,18,0.8,0.25,0.6749467318414197,0.2478121543554866,0.1250532681585803,0.0021878456445133,False,False,True,0.6749467318414197,0.2478121543554866,0.1250532681585803,0.0021878456445133,False,False,True,0.6749467318414197,0.1250532681585803,0.2478121543554866,0.0021878456445133,True,0.015638319877141798,0.015638319877141798,4.7866685642162926e-06,4.7866685642162926e-06
20,0.0,0.1,irregular,3,20,0.8,0.25,2.109715235789427,0.3554233758938348,1.309715235789427,0.1054233758938348,False,False,True,2.109715235789427,0.3554233758938348,1.309715235789427,0.1054233758938348,False,False,True,2.109715235789427,1.309715235789427,0.3554233758938348,0.1054233758938348,True,1.7153539988589546,1.7153539988589546,0.011114088184852794,0.011114088184852794
20,0.0,0.1,irregular,4,19,0.8,0.25,0.3819864516307421,0.2743851954127598,0.4180135483692579,0.0243851954127598,False,False,True,0.3819864516307421,0.2743851954127598,0.4180135483692579,0.0243851954127598,False,False,True,0.3819864516307421,0.4180135483692579,0.2743851954127598,0.0243851954127598,True,0.17473532662025798,0.17473532662025798,0.0005946377553184814,0.0005946377553184814
20,0.0,0.1,irregular,5,19,0.8,0.25,0.6310622672262552,0.1681079916760262,0.1689377327737448,0.0818920083239737,False,False,True,0.6310622672262552,0.1681079916760262,0.1689377327737448,0.0818920083239737,False,False,True,0.6310622672262552,0.1689377327737448,0.1681079916760262,0.0818920083239737,True,0.02853995755473321,0.02853995755473321,0.006706301027333795,0.006706301027333795
20,0.0,0.1,irregular,6,18,0.8,0.25,2.331380096902336,0.2181237481259088,1.531380096902336,0.0318762518740911,False,False,True,2.331380096902336,0.2181237481259088,1.531380096902336,0.0318762518740911,False,False,True,2.331380096902336,1.531380096902336,0.2181237481259088,0.0318762518740911,True,2.3451250011886082,2.3451250011886082,0.0010160954335405035,0.0010160954335405035
20,0.0,0.1,irregular,7,19,0.8,0.25,4.262258774462833,0.2379162023666221,3.462258774462833,0.0120837976333778,False,False,True,4.262258774462833,0.2379162023666221,3.462258774462833,0.0120837976333778,False,False,True,4.262258774462833,3.462258774462833,0.2379162023666221,0.0120837976333778,True,11.987235821344877,11.987235821344877,0.00014601816524442964,0.00014601816524442964
