panel,scenario,parameter,panel_title,symbol,replicate,truth,estimate,error,absolute_error,squared_error
C,ou,theta,Standard OU $\theta$ recovery,$\theta$,17,0.8,1.3666668476664476,0.5666668476664476,0.5666668476664476,0.3211113162442289
C,ou,theta,Standard OU $\theta$ recovery,$\theta$,18,0.8,1.8022269882390027,1.0022269882390027,1.0022269882390027,1.004458935954622
C,ou,theta,Standard OU $\theta$ recovery,$\theta$,19,0.8,0.8360170500304894,0.036017050030489384,0.036017050030489384,0.0012972278928987753
C,ou,theta,Standard OU $\theta$ recovery,$\theta$,20,0.8,0.976315617261856,0.17631561726185596,0.17631561726185596,0.03108719689042928
C,ou,theta,Standard OU $\theta$ recovery,$\theta$,21,0.8,0.6645843737923524,-0.1354156262076477,0.1354156262076477,0.01833739182120936
C,ou,theta,Standard OU $\theta$ recovery,$\theta$,22,0.8,2.1269932567087424,1.3269932567087424,1.3269932567087424,1.760911103350474
C,ou,theta,Standard OU $\theta$ recovery,$\theta$,23,0.8,1.1099927332660378,0.3099927332660377,0.3099927332660377,0.0960954946777488
C,ou,theta,Standard OU $\theta$ recovery,$\theta$,24,0.8,1.6694418400389577,0.8694418400389576,0.8694418400389576,0.7559291132103284
C,ou,theta,Standard OU $\theta$ recovery,$\theta$,25,0.8,1.9056104852853613,1.1056104852853612,1.1056104852853612,1.222374545172932
C,ou,theta,Standard OU $\theta$ recovery,$\theta$,26,0.8,0.6486471477179232,-0.15135285228207684,0.15135285228207684,0.022907685893920175
C,ou,theta,Standard OU $\theta$ recovery,$\theta$,27,0.8,0.945279374284736,0.14527937428473592,0.14527937428473592,0.021106096592564388
C,ou,theta,Standard OU $\theta$ recovery,$\theta$,28,0.8,0.8824430536782962,0.08244305367829619,0.08244305367829619,0.006796857099802426
C,ou,theta,Standard OU $\theta$ recovery,$\theta$,29,0.8,0.9760818920304248,0.1760818920304248,0.1760818920304248,0.031004832701014173
C,ou,theta,Standard OU $\theta$ recovery,$\theta$,30,0.8,0.9888648689711864,0.18886486897118637,0.18886486897118637,0.0356699387315034
C,ou,theta,Standard OU $\theta$ recovery,$\theta$,31,0.8,1.1296943638542625,0.32969436385426243,0.32969436385426243,0.10869837355726679
C,ou,theta,Standard OU $\theta$ recovery,$\theta$,32,0.8,1.5608032879214877,0.7608032879214877,0.7608032879214877,0.578821642912146
C,ou,theta,Standard OU $\theta$ recovery,$\theta$,33,0.8,0.6655881831674962,-0.1344118168325038,0.1344118168325038,0.018066536504214553
C,ou,theta,Standard OU $\theta$ recovery,$\theta$,34,0.8,1.1948694713070265,0.39486947130702643,0.39486947130702643,0.15592189937029058
C,ou,theta,Standard OU $\theta$ recovery,$\theta$,35,0.8,0.5086488815797511,-0.29135111842024897,0.29135111842024897,0.08488547420472993
C,ou,theta,Standard OU $\theta$ recovery,$\theta$,36,0.8,1.1080948385838876,0.30809483858388753,0.30809483858388753,0.09492242956203172
C,ou,theta,Standard OU $\theta$ recovery,$\theta$,37,0.8,1.6397334481531425,0.8397334481531424,0.8397334481531424,0.7051522639471663
C,ou,theta,Standard OU $\theta$ recovery,$\theta$,38,0.8,0.7397678452225289,-0.060232154777471125,0.060232154777471125,0.003627912469137238
