replicate,scenario,seed,time,latent_state,observed_state,branch_state,attractor
381,retention,1052765648,0.16666666666666666,0.027799302077694706,,0,-0.3395622360152768
381,retention,1052765648,0.2222222222222222,0.030448492359603844,,0,-0.3395622360152768
381,retention,1052765648,0.2777777777777778,-0.018066654072667127,,0,-0.3395622360152768
381,retention,1052765648,0.3333333333333333,-0.00683308841471921,,0,-0.3395622360152768
381,retention,1052765648,0.38888888888888884,0.04247661529211489,,0,-0.3395622360152768
381,retention,1052765648,0.4444444444444444,0.00723306742158155,,0,-0.3395622360152768
381,retention,1052765648,0.5,-0.0020345295853396762,,0,-0.3395622360152768
381,retention,1052765648,0.5555555555555556,-0.04775570063334334,,0,-0.3395622360152768
381,retention,1052765648,0.611111111111111,-0.05184759640778065,,0,-0.3395622360152768
381,retention,1052765648,0.6666666666666666,-0.04449256682850566,,0,-0.3395622360152768
381,retention,1052765648,0.7222222222222222,-0.031829593383619556,,0,-0.3395622360152768
381,retention,1052765648,0.7777777777777777,-0.031715201253490435,,0,-0.3395622360152768
381,retention,1052765648,0.8333333333333333,-0.11233029293047592,,0,-0.3395622360152768
381,retention,1052765648,0.8888888888888888,-0.08203016656244855,,0,-0.3395622360152768
381,retention,1052765648,0.9444444444444444,-0.07929745844979605,,0,-0.3395622360152768
381,retention,1052765648,1.0,-0.041278710057959314,-0.08319411729796666,0,-0.3395622360152768
382,jump,1344946383,0.0,0.0,0.00912808390557559,0,-0.3395622360152768
382,jump,1344946383,0.05555555555555555,0.13335649569892646,,0,-0.3395622360152768
382,jump,1344946383,0.1111111111111111,0.09429770328776685,,0,-0.3395622360152768
382,jump,1344946383,0.16666666666666666,0.06126109107077182,,0,-0.3395622360152768
382,jump,1344946383,0.2222222222222222,0.030496858676051057,,0,-0.3395622360152768
382,jump,1344946383,0.2777777777777778,0.07752633726419073,,0,-0.3395622360152768
382,jump,1344946383,0.3333333333333333,-0.03858422192260928,,0,-0.3395622360152768
382,jump,1344946383,0.38888888888888884,-0.011572266373826055,,0,-0.3395622360152768
382,jump,1344946383,0.4444444444444444,-0.023875895783891172,,0,-0.3395622360152768
382,jump,1344946383,0.5,0.007400786636984843,,0,-0.3395622360152768
382,jump,1344946383,0.5555555555555556,0.09138768128678967,,0,-0.3395622360152768
382,jump,1344946383,0.611111111111111,0.08333361385327573,,0,-0.3395622360152768
382,jump,1344946383,0.6666666666666666,0.12597751204428417,,0,-0.3395622360152768
382,jump,1344946383,0.7222222222222222,0.14556662110784596,,0,-0.3395622360152768
382,jump,1344946383,0.7777777777777777,0.20049993978417663,,0,-0.3395622360152768
382,jump,1344946383,0.8333333333333333,0.23693171774455746,,0,-0.3395622360152768
382,jump,1344946383,0.8888888888888888,0.22422519839362132,,0,-0.3395622360152768
382,jump,1344946383,0.9444444444444444,0.21448240284244452,,0,-0.3395622360152768
382,jump,1344946383,1.0,0.24348631350840902,0.23746088860839865,0,-0.3395622360152768
383,branch_reorganization,628931950,0.0,-0.3395622360152768,-0.34623009797682286,0,-0.3395622360152768
383,branch_reorganization,628931950,0.05555555555555555,-0.3808710092893644,,0,-0.3395622360152768
383,branch_reorganization,628931950,0.1111111111111111,-0.30019563164982566,,0,-0.3395622360152768
383,branch_reorganization,628931950,0.16666666666666666,-0.16585721027774217,,0,-0.3395622360152768
383,branch_reorganization,628931950,0.2222222222222222,-0.24814405687753852,,0,-0.3395622360152768
383,branch_reorganization,628931950,0.2777777777777778,-0.3128930348286948,,0,-0.3395622360152768
383,branch_reorganization,628931950,0.3333333333333333,-0.22063354022729226,,0,-0.3395622360152768
383,branch_reorganization,628931950,0.38888888888888884,-0.22483948349972077,,0,-0.3395622360152768
383,branch_reorganization,628931950,0.4444444444444444,-0.23617029913722062,,0,-0.3395622360152768
383,branch_reorganization,628931950,0.5,-0.2624953331756981,,0,-0.3395622360152768
383,branch_reorganization,628931950,0.5555555555555556,-0.2469196214943284,,0,-0.3395622360152768
383,branch_reorganization,628931950,0.611111111111111,-0.18359110720176267,,0,-0.3395622360152768
383,branch_reorganization,628931950,0.6666666666666666,-0.19468625940570092,,0,-0.3395622360152768
383,branch_reorganization,628931950,0.7222222222222222,-0.26297006018766655,,0,-0.3395622360152768
383,branch_reorganization,628931950,0.7777777777777777,-0.3427015889525103,,0,-0.3395622360152768
383,branch_reorganization,628931950,0.8333333333333333,-0.2949783962373507,,0,-0.3395622360152768
383,branch_reorganization,628931950,0.8888888888888888,-0.316777884561376,,0,-0.3395622360152768
383,branch_reorganization,628931950,0.9444444444444444,-0.33886715343074314,,0,-0.3395622360152768
383,branch_reorganization,628931950,1.0,-0.33841934026449877,-0.3390486789970934,0,-0.3395622360152768
384,retention,1141639455,0.0,0.0,-0.03537586243662099,0,-0.3395622360152768
384,retention,1141639455,0.05555555555555555,-0.0005193597410273463,,0,-0.3395622360152768
384,retention,1141639455,0.1111111111111111,0.004424117332116026,,0,-0.3395622360152768
384,retention,1141639455,0.16666666666666666,0.13937471143817867,,0,-0.3395622360152768
384,retention,1141639455,0.2222222222222222,0.11287765479028365,,0,-0.3395622360152768
384,retention,1141639455,0.2777777777777778,0.05590852478529585,,0,-0.3395622360152768
384,retention,1141639455,0.3333333333333333,0.11959502097647139,,0,-0.3395622360152768
384,retention,1141639455,0.38888888888888884,0.13806374535330845,,0,-0.3395622360152768
384,retention,1141639455,0.4444444444444444,0.16536175193406408,,0,-0.3395622360152768
384,retention,1141639455,0.5,0.23828811753412407,,0,-0.3395622360152768
384,retention,1141639455,0.5555555555555556,0.2581404314244132,,0,-0.3395622360152768
384,retention,1141639455,0.611111111111111,0.32526288879561005,,0,-0.3395622360152768
384,retention,1141639455,0.6666666666666666,0.34843877402742623,,0,-0.3395622360152768
384,retention,1141639455,0.7222222222222222,0.3678894714485399,,0,-0.3395622360152768
384,retention,1141639455,0.7777777777777777,0.3912123943296545,,0,-0.3395622360152768
384,retention,1141639455,0.8333333333333333,0.3448140382324448,,0,-0.3395622360152768
384,retention,1141639455,0.8888888888888888,0.275924486595119,,0,-0.3395622360152768
384,retention,1141639455,0.9444444444444444,0.23010319369551577,,0,-0.3395622360152768
384,retention,1141639455,1.0,0.27115647072895077,0.27423776855329374,0,-0.3395622360152768
385,jump,1346121404,0.0,0.0,-0.03942138512482517,0,-0.3395622360152768
385,jump,1346121404,0.05555555555555555,-0.021804250904173237,,0,-0.3395622360152768
385,jump,1346121404,0.1111111111111111,-0.059819443764331,,0,-0.3395622360152768
385,jump,1346121404,0.16666666666666666,-0.035100287581402115,,0,-0.3395622360152768
385,jump,1346121404,0.2222222222222222,0.02577608174195429,,0,-0.3395622360152768
385,jump,1346121404,0.2777777777777778,-0.12002043622061317,,0,-0.3395622360152768
385,jump,1346121404,0.3333333333333333,-0.04615779353061704,,0,-0.3395622360152768
385,jump,1346121404,0.38888888888888884,-0.09813014929366601,,0,-0.3395622360152768
385,jump,1346121404,0.4444444444444444,-0.12193539438747981,,0,-0.3395622360152768
385,jump,1346121404,0.5,-0.2045894086840298,,0,-0.3395622360152768
385,jump,1346121404,0.5555555555555556,-0.07521239426364869,,0,-0.3395622360152768
385,jump,1346121404,0.611111111111111,-0.13281775146506253,,0,-0.3395622360152768
385,jump,1346121404,0.6666666666666666,-0.14520623100672747,,0,-0.3395622360152768
385,jump,1346121404,0.7222222222222222,-0.1393011048229325,,0,-0.3395622360152768
385,jump,1346121404,0.7777777777777777,-0.1387431767669893,,0,-0.3395622360152768
385,jump,1346121404,0.8333333333333333,-0.1646604828981546,,0,-0.3395622360152768
385,jump,1346121404,0.8888888888888888,-0.1699951966862647,,0,-0.3395622360152768
385,jump,1346121404,0.9444444444444444,-0.18172155959399794,,0,-0.3395622360152768
385,jump,1346121404,1.0,-0.05672351771404045,-0.12032411177263141,0,-0.3395622360152768
386,branch_reorganization,1213653615,0.0,-0.3395622360152768,-0.3205822816577511,0,-0.3395622360152768
386,branch_reorganization,1213653615,0.05555555555555555,-0.29062149899523426,,0,-0.3395622360152768
386,branch_reorganization,1213653615,0.1111111111111111,-0.32082072364383635,,0,-0.3395622360152768
386,branch_reorganization,1213653615,0.16666666666666666,-0.33628651046505303,,0,-0.3395622360152768
386,branch_reorganization,1213653615,0.2222222222222222,-0.33943036488105205,,0,-0.3395622360152768
386,branch_reorganization,1213653615,0.2777777777777778,-0.3014480815250126,,0,-0.3395622360152768
386,branch_reorganization,1213653615,0.3333333333333333,-0.2762805166771082,,0,-0.3395622360152768
386,branch_reorganization,1213653615,0.38888888888888884,-0.3444876706810848,,0,-0.3395622360152768
386,branch_reorganization,1213653615,0.4444444444444444,-0.43877964316280776,,0,-0.3395622360152768
386,branch_reorganization,1213653615,0.5,-0.45345752828114727,,0,-0.3395622360152768
386,branch_reorganization,1213653615,0.5555555555555556,-0.3393995913496624,,1,0.3395622360152768
386,branch_reorganization,1213653615,0.611111111111111,-0.30622547132729877,,1,0.3395622360152768
386,branch_reorganization,1213653615,0.6666666666666666,-0.26570402983352076,,1,0.3395622360152768
386,branch_reorganization,1213653615,0.7222222222222222,-0.30572703328456413,,1,0.3395622360152768
386,branch_reorganization,1213653615,0.7777777777777777,-0.26674477929799595,,1,0.3395622360152768
386,branch_reorganization,1213653615,0.8333333333333333,-0.28077788298728035,,1,0.3395622360152768
386,branch_reorganization,1213653615,0.8888888888888888,-0.2254401066879956,,0,-0.3395622360152768
386,branch_reorganization,1213653615,0.9444444444444444,-0.28533415693409825,,0,-0.3395622360152768
386,branch_reorganization,1213653615,1.0,-0.28526917658407036,-0.2553041834766418,0,-0.3395622360152768
387,retention,506796876,0.0,0.0,-0.0013496027507412217,0,-0.3395622360152768
387,retention,506796876,0.05555555555555555,0.023556118554714876,,0,-0.3395622360152768
387,retention,506796876,0.1111111111111111,0.030402625434465695,,0,-0.3395622360152768
387,retention,506796876,0.16666666666666666,0.07779919576910685,,0,-0.3395622360152768
387,retention,506796876,0.2222222222222222,0.13985300131586703,,0,-0.3395622360152768
387,retention,506796876,0.2777777777777778,0.2552601369241002,,0,-0.3395622360152768
387,retention,506796876,0.3333333333333333,0.26515810383990573,,0,-0.3395622360152768
387,retention,506796876,0.38888888888888884,0.1964619354423682,,0,-0.3395622360152768
387,retention,506796876,0.4444444444444444,0.12947544867084754,,0,-0.3395622360152768
387,retention,506796876,0.5,0.11947089930438246,,0,-0.3395622360152768
387,retention,506796876,0.5555555555555556,0.18951992081259256,,0,-0.3395622360152768
387,retention,506796876,0.611111111111111,0.24473966616089368,,0,-0.3395622360152768
387,retention,506796876,0.6666666666666666,0.2959412881330486,,0,-0.3395622360152768
387,retention,506796876,0.7222222222222222,0.2536071936497008,,0,-0.3395622360152768
387,retention,506796876,0.7777777777777777,0.2235163539386397,,0,-0.3395622360152768
387,retention,506796876,0.8333333333333333,0.1755889577865326,,0,-0.3395622360152768
387,retention,506796876,0.8888888888888888,0.1667550400217877,,0,-0.3395622360152768
387,retention,506796876,0.9444444444444444,0.1250835591073785,,0,-0.3395622360152768
387,retention,506796876,1.0,0.09453582627818467,0.034064932543725085,0,-0.3395622360152768
388,jump,333986203,0.0,0.0,-0.08500563761398822,0,-0.3395622360152768
388,jump,333986203,0.05555555555555555,-0.008785801108637668,,0,-0.3395622360152768
388,jump,333986203,0.1111111111111111,-0.0483307165244759,,0,-0.3395622360152768
388,jump,333986203,0.16666666666666666,0.0024810470334098375,,0,-0.3395622360152768
388,jump,333986203,0.2222222222222222,-0.05841546074881176,,0,-0.3395622360152768
388,jump,333986203,0.2777777777777778,0.09406658140975357,,0,-0.3395622360152768
388,jump,333986203,0.3333333333333333,0.14333262979674735,,0,-0.3395622360152768
388,jump,333986203,0.38888888888888884,0.12665192135271797,,0,-0.3395622360152768
388,jump,333986203,0.4444444444444444,0.08853570664325497,,0,-0.3395622360152768
388,jump,333986203,0.5,0.12375200323108919,,0,-0.3395622360152768
388,jump,333986203,0.5555555555555556,0.17708636395735877,,0,-0.3395622360152768
388,jump,333986203,0.611111111111111,0.21342135825851952,,0,-0.3395622360152768
388,jump,333986203,0.6666666666666666,0.23393182640294496,,0,-0.3395622360152768
388,jump,333986203,0.7222222222222222,0.23487746771744583,,0,-0.3395622360152768
388,jump,333986203,0.7777777777777777,0.24151462289111472,,0,-0.3395622360152768
388,jump,333986203,0.8333333333333333,0.2942715641213687,,0,-0.3395622360152768
388,jump,333986203,0.8888888888888888,0.3325973400990912,,0,-0.3395622360152768
388,jump,333986203,0.9444444444444444,0.4185903808481548,,0,-0.3395622360152768
388,jump,333986203,1.0,0.4538480409656681,0.42394299297342714,0,-0.3395622360152768
389,branch_reorganization,1960054126,0.0,-0.3395622360152768,-0.3145313494023925,0,-0.3395622360152768
389,branch_reorganization,1960054126,0.05555555555555555,-0.32539936098155486,,0,-0.3395622360152768
389,branch_reorganization,1960054126,0.1111111111111111,-0.34376055603614664,,0,-0.3395622360152768
389,branch_reorganization,1960054126,0.16666666666666666,-0.334403175507144,,0,-0.3395622360152768
389,branch_reorganization,1960054126,0.2222222222222222,-0.3385864318647952,,1,0.3395622360152768
389,branch_reorganization,1960054126,0.2777777777777778,-0.2796915757909841,,1,0.3395622360152768
389,branch_reorganization,1960054126,0.3333333333333333,-0.2441655021463611,,1,0.3395622360152768
389,branch_reorganization,1960054126,0.38888888888888884,-0.2316645359813114,,1,0.3395622360152768
389,branch_reorganization,1960054126,0.4444444444444444,-0.1975332356380174,,1,0.3395622360152768
389,branch_reorganization,1960054126,0.5,-0.19523247623672016,,1,0.3395622360152768
389,branch_reorganization,1960054126,0.5555555555555556,-0.16884934921675618,,1,0.3395622360152768
389,branch_reorganization,1960054126,0.611111111111111,-0.19233332377342555,,1,0.3395622360152768
389,branch_reorganization,1960054126,0.6666666666666666,-0.16209873160178975,,1,0.3395622360152768
