replicate_id,perturbation_type,perturbation_value,observation_noise_sd,sampling_interval_cv,missing_percentage,number_of_lineages,latent_dimension,jump_recovery,branch_accuracy,predictive_r2,runtime_seconds
OBSERVATION_NOISE_0p5_R15,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,0.9833333333333332,0.5246946653799054,0.006859833249109175
OBSERVATION_NOISE_0p5_R16,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,0.9916666666666668,0.5152192176447026,0.006859833249109175
OBSERVATION_NOISE_0p5_R17,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,1.0,0.5422606893810724,0.006859833249109175
OBSERVATION_NOISE_0p5_R18,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,1.0,0.5662887916277612,0.006859833249109175
OBSERVATION_NOISE_0p5_R19,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,0.9916666666666668,0.542829722416608,0.006859833249109175
OBSERVATION_NOISE_0p5_R20,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,0.9833333333333332,0.5187914390535482,0.006859833249109175
OBSERVATION_NOISE_0p5_R21,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,0.975,0.5151145449962471,0.006859833249109175
OBSERVATION_NOISE_0p5_R22,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,0.9833333333333332,0.5368510724717024,0.006859833249109175
OBSERVATION_NOISE_0p5_R23,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,0.9833333333333332,0.5264749334706609,0.006859833249109175
OBSERVATION_NOISE_0p5_R24,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,1.0,0.5233619688777801,0.006859833249109175
OBSERVATION_NOISE_0p5_R25,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,0.9916666666666668,0.5102295181589491,0.006859833249109175
OBSERVATION_NOISE_0p5_R26,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,1.0,0.5153582606535632,0.006859833249109175
OBSERVATION_NOISE_0p5_R27,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,1.0,0.5453601190942167,0.006859833249109175
OBSERVATION_NOISE_0p5_R28,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,1.0,0.5390564690679833,0.006859833249109175
OBSERVATION_NOISE_0p5_R29,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,1.0,0.5046536509193552,0.006859833249109175
OBSERVATION_NOISE_0p5_R30,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,1.0,0.5294556087737861,0.006859833249109175
OBSERVATION_NOISE_0p5_R31,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,1.0,0.5239903914177126,0.006859833249109175
OBSERVATION_NOISE_0p5_R32,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,0.9916666666666668,0.5223707110190137,0.006859833249109175
OBSERVATION_NOISE_0p5_R33,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,1.0,0.5286418590134652,0.006859833249109175
OBSERVATION_NOISE_0p5_R34,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,1.0,0.5102718042046512,0.006859833249109175
OBSERVATION_NOISE_0p5_R35,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,1.0,0.531470501093521,0.006859833249109175
OBSERVATION_NOISE_0p5_R36,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,1.0,0.5273479866065072,0.006859833249109175
OBSERVATION_NOISE_0p5_R37,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,0.9916666666666668,0.5193142340300178,0.006859833249109175
OBSERVATION_NOISE_0p5_R38,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,1.0,0.5589554518668239,0.006859833249109175
OBSERVATION_NOISE_0p5_R39,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,1.0,0.534697584722129,0.006859833249109175
OBSERVATION_NOISE_0p5_R40,observation_noise,0.5,0.5,0.2,5.0,120,4,1.0,1.0,0.5368802385322073,0.006859833249109175
OBSERVATION_NOISE_0p7_R01,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9916666666666668,0.4238148721627737,0.006859833249109175
OBSERVATION_NOISE_0p7_R02,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9833333333333332,0.3999098557093389,0.006859833249109175
OBSERVATION_NOISE_0p7_R03,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.925,0.3287094642104173,0.006859833249109175
OBSERVATION_NOISE_0p7_R04,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.8833333333333333,0.3195183978074974,0.006859833249109175
OBSERVATION_NOISE_0p7_R05,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9916666666666668,0.4006154289213437,0.006859833249109175
OBSERVATION_NOISE_0p7_R06,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9916666666666668,0.3850426220865255,0.006859833249109175
OBSERVATION_NOISE_0p7_R07,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.95,0.3716758715428302,0.006859833249109175
OBSERVATION_NOISE_0p7_R08,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9916666666666668,0.3866442568632173,0.006859833249109175
OBSERVATION_NOISE_0p7_R09,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9916666666666668,0.3729138606141901,0.006859833249109175
OBSERVATION_NOISE_0p7_R10,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9583333333333334,0.3856552549583417,0.006859833249109175
OBSERVATION_NOISE_0p7_R11,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9666666666666668,0.3675742263622275,0.006859833249109175
OBSERVATION_NOISE_0p7_R12,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9916666666666668,0.3840021381974879,0.006859833249109175
OBSERVATION_NOISE_0p7_R13,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9416666666666668,0.3428745505928852,0.006859833249109175
OBSERVATION_NOISE_0p7_R14,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.975,0.3831684834444191,0.006859833249109175
OBSERVATION_NOISE_0p7_R15,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9916666666666668,0.4217668429348021,0.006859833249109175
OBSERVATION_NOISE_0p7_R16,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.975,0.3672467555381536,0.006859833249109175
OBSERVATION_NOISE_0p7_R17,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9666666666666668,0.374953341845137,0.006859833249109175
OBSERVATION_NOISE_0p7_R18,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9916666666666668,0.413101216894444,0.006859833249109175
OBSERVATION_NOISE_0p7_R19,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9833333333333332,0.4088999257182103,0.006859833249109175
OBSERVATION_NOISE_0p7_R20,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.925,0.3116300056793345,0.006859833249109175
OBSERVATION_NOISE_0p7_R21,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9916666666666668,0.3948393306400531,0.006859833249109175
OBSERVATION_NOISE_0p7_R22,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,1.0,0.440205933300429,0.006859833249109175
OBSERVATION_NOISE_0p7_R23,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9666666666666668,0.3710484964123097,0.006859833249109175
OBSERVATION_NOISE_0p7_R24,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9666666666666668,0.391232080046249,0.006859833249109175
OBSERVATION_NOISE_0p7_R25,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.95,0.3658557252550701,0.006859833249109175
OBSERVATION_NOISE_0p7_R26,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9833333333333332,0.3797254123300838,0.006859833249109175
OBSERVATION_NOISE_0p7_R27,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.975,0.3770737126761148,0.006859833249109175
OBSERVATION_NOISE_0p7_R28,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,1.0,0.4007945819317825,0.006859833249109175
OBSERVATION_NOISE_0p7_R29,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9666666666666668,0.3425426298728968,0.006859833249109175
OBSERVATION_NOISE_0p7_R30,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9916666666666668,0.3985297964441672,0.006859833249109175
OBSERVATION_NOISE_0p7_R31,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9916666666666668,0.3842520873656636,0.006859833249109175
OBSERVATION_NOISE_0p7_R32,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9666666666666668,0.3801861752864443,0.006859833249109175
OBSERVATION_NOISE_0p7_R33,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9833333333333332,0.391224828136436,0.006859833249109175
OBSERVATION_NOISE_0p7_R34,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.95,0.3747607501900787,0.006859833249109175
OBSERVATION_NOISE_0p7_R35,observation_noise,0.7,0.7,0.2,5.0,120,4,0.0,0.9333333333333332,0.3940971473258953,0.006859833249109175
OBSERVATION_NOISE_0p7_R36,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9916666666666668,0.3877580261007395,0.006859833249109175
OBSERVATION_NOISE_0p7_R37,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9916666666666668,0.4213729041855656,0.006859833249109175
OBSERVATION_NOISE_0p7_R38,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.95,0.3680513869099735,0.006859833249109175
OBSERVATION_NOISE_0p7_R39,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.9833333333333332,0.4075435998980767,0.006859833249109175
OBSERVATION_NOISE_0p7_R40,observation_noise,0.7,0.7,0.2,5.0,120,4,1.0,0.925,0.360312705817008,0.006859833249109175
