replicate_id,seed,n_observations,true_mu,estimated_mu,mu_lower_95,mu_upper_95,true_theta,estimated_theta,theta_lower_95,theta_upper_95,true_sigma,estimated_sigma,sigma_lower_95,sigma_upper_95,fit_success,convergence_status,runtime_seconds,sequence_index,spawn_key,child_state_uint32,rng_reconstruction,runtime_status
OU_N025_R102,20260805,25,0.757899715478614,0.643766088686102,-0.240642688278632,1.52817486565083,1.01203547265779,0.630441951791055,0,1.65259772200465,0.877375734316303,0.691149203802489,0.458502455196455,0.923795952408523,TRUE,successful_fit,,101,"(101,)",2176132984,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[101]),not_recorded_by_Figure_S2_script
OU_N025_R103,20260805,25,-0.706953378200798,-0.737980159357136,-0.918601119374697,-0.557359199339576,1.0612322149226,1.88818436068618,0.400807717849032,3.37556100352333,0.68253610814636,0.49313498237286,0.324325694410204,0.661944270335516,TRUE,successful_fit,,102,"(102,)",4215472652,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[102]),not_recorded_by_Figure_S2_script
OU_N025_R104,20260805,25,0.213858802080962,0.265702214171842,0.141188357075077,0.390216071268607,0.307281351217296,1.87153639221705,0,3.77790299754953,0.356743423450905,0.346342440902328,0.216592515595152,0.476092366209504,TRUE,successful_fit,,103,"(103,)",2520630921,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[103]),not_recorded_by_Figure_S2_script
OU_N025_R105,20260805,25,-0.466596928211335,-0.415096595631507,-0.641483988028933,-0.188709203234081,0.531145853272339,0.840454959002413,0,1.81310425950204,0.321275556986012,0.299196876950543,0.201301277951384,0.397092475949702,TRUE,successful_fit,,104,"(104,)",2452189914,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[104]),not_recorded_by_Figure_S2_script
OU_N025_R106,20260805,25,0.588315323004214,0.0496217713342232,-5.3347803410028,5.43402388367124,0.558437844577865,0.0864863498048805,0,0.588272296679049,0.367573938991967,0.324349909319114,0.226725244456459,0.42197457418177,TRUE,successful_fit,,105,"(105,)",3794205915,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[105]),not_recorded_by_Figure_S2_script
OU_N025_R107,20260805,25,-1.08123335999535,-0.878272482284561,-1.18254095046128,-0.574004014107842,0.3564174277924,0.968436692519205,0.150279112020779,1.78659427301763,0.477052990633493,0.442935118144377,0.305689464635235,0.580180771653519,TRUE,successful_fit,,106,"(106,)",2923624876,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[106]),not_recorded_by_Figure_S2_script
OU_N025_R108,20260805,25,-0.694915841505003,-0.895530313906732,-1.04913764924964,-0.741922978563829,0.349135644491234,1.77309046694945,0,3.67379609843964,0.452196416517824,0.403479639151401,0.249176346669209,0.557782931633593,TRUE,successful_fit,,107,"(107,)",4048072743,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[107]),not_recorded_by_Figure_S2_script
OU_N025_R109,20260805,25,1.50587866900978,1.64460114847117,1.13618681190724,2.1530154850351,0.775054193948738,0.869883357596907,0,1.75867065829706,0.860096298954432,0.654718330030995,0.447299929666763,0.862136730395227,TRUE,successful_fit,,108,"(108,)",95602238,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[108]),not_recorded_by_Figure_S2_script
OU_N025_R110,20260805,25,1.03379605579279,0.0983091268202396,-0.297450656538899,0.494068910179378,0.530999922899695,1.77780977959705,0,3.68327144632641,0.830801790116512,1.04471153293615,0.653949268084395,1.4354737977879,TRUE,successful_fit,,109,"(109,)",3862568586,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[109]),not_recorded_by_Figure_S2_script
OU_N025_R111,20260805,25,1.09259543721361,1.26724630126388,0.767584140381176,1.76690846214658,0.348357597010253,0.965295004594816,0,2.13917278717116,0.693785128719657,0.75666787924747,0.499333580198216,1.01400217829672,TRUE,successful_fit,,110,"(110,)",1863284379,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[110]),not_recorded_by_Figure_S2_script
OU_N025_R112,20260805,25,-0.980357701165379,-1.10799473730815,-1.4773740099831,-0.738615464633205,0.576399450712312,0.901523042696313,0,1.96655417795732,0.516924781889144,0.505866057947009,0.34316130088717,0.668570815006848,TRUE,successful_fit,,111,"(111,)",4094677306,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[111]),not_recorded_by_Figure_S2_script
OU_N025_R113,20260805,25,-0.91175597701283,-0.95838120526793,-1.21408147445872,-0.702680936077139,0.363829260786032,1.9787936321581,0,3.97162332986849,0.709740661871852,0.730528836926608,0.458833507803107,1.00222416605011,TRUE,successful_fit,,112,"(112,)",1779607252,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[112]),not_recorded_by_Figure_S2_script
OU_N025_R114,20260805,25,1.70380626726442,1.44953087319977,1.08510788120273,1.81395386519682,0.697868889804178,1.74470239235793,0.0365433474153951,3.45286143730046,0.747373888956432,0.921218611262319,0.593527166716418,1.24891005580822,TRUE,successful_fit,,113,"(113,)",3453695176,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[113]),not_recorded_by_Figure_S2_script
OU_N025_R115,20260805,25,0.768149366615575,0.914831801353294,0.518728664116668,1.31093493858992,0.901567544138088,0.629164222340407,0,1.55487975125339,0.463086754770367,0.387372598536074,0.261315417916522,0.513429779155626,TRUE,successful_fit,,114,"(114,)",1285006056,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[114]),not_recorded_by_Figure_S2_script
OU_N025_R116,20260805,25,0.683754058996164,0.506989221466319,0.400956147366684,0.613022295565954,0.664258173822032,4.28764375937757,0,9.7114769886537,0.377184219394995,0.587229772139842,0.27465426826011,0.899805276019573,TRUE,successful_fit,,115,"(115,)",3662092501,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[115]),not_recorded_by_Figure_S2_script
OU_N025_R117,20260805,25,1.14093255377122,0.16233953793161,-0.189998571814437,0.514677647677658,0.341690718185168,1.67219904084319,0.223153021527186,3.12124506015919,0.777151015738896,0.851449758421758,0.553894751162777,1.14900476568074,TRUE,successful_fit,,116,"(116,)",4265199489,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[116]),not_recorded_by_Figure_S2_script
OU_N025_R118,20260805,25,-0.752219767253501,-0.805245232709724,-0.920495340353193,-0.689995125066255,1.47457053798853,1.81258439888132,0,3.68306289981498,0.343396234536534,0.295593447261165,0.190137003847005,0.401049890675325,TRUE,successful_fit,,117,"(117,)",2109897777,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[117]),not_recorded_by_Figure_S2_script
OU_N025_R119,20260805,25,0.751343776413936,0.472282600331401,0.19528727523142,0.749277925431382,1.20233600661175,1.93567101509468,0,4.14233009909092,0.616317703890592,0.784966020544494,0.473983564038233,1.09594847705076,TRUE,successful_fit,,118,"(118,)",2263371108,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[118]),not_recorded_by_Figure_S2_script
OU_N025_R120,20260805,25,1.29437669182566,1.54805728367528,1.31496311663548,1.78115145071508,0.723537373117901,0.601029639050553,0,1.29539852773482,0.241907939734306,0.184042047660747,0.126864793365316,0.241219301956178,TRUE,successful_fit,,119,"(119,)",1116904469,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[119]),not_recorded_by_Figure_S2_script
OU_N050_R001,20260805,50,0.720119721796243,0.852131797109495,0.624417247140991,1.079846347078,1.4716140260939,1.60330565429925,0.202044104674852,3.00456720392365,0.597698163952835,0.574083999076049,0.443468002120167,0.70469999603193,TRUE,successful_fit,,120,"(120,)",441077969,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[120]),not_recorded_by_Figure_S2_script
OU_N050_R002,20260805,50,0.739593310134867,1.4310994573507,-1.04146978709901,3.90366870180041,0.361885706512318,0.248567284591464,0,0.929388462142572,0.811735355190656,0.678235100015017,0.536455592144726,0.820014607885309,TRUE,successful_fit,,121,"(121,)",3409693813,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[121]),not_recorded_by_Figure_S2_script
OU_N050_R003,20260805,50,0.270379022529036,0.174972346248411,0.0294880917256761,0.320456600771146,0.90284925281141,1.85526859926598,0.338408847433309,3.37212835109864,0.483277008783835,0.423914629421967,0.325937721937137,0.521891536906798,TRUE,successful_fit,,122,"(122,)",3035348583,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[122]),not_recorded_by_Figure_S2_script
OU_N050_R004,20260805,50,1.72570473469548,1.96777197511609,1.4256189033081,2.50992504692407,0.724848311714627,0.542154645155972,0,1.2673469327858,0.557844962914645,0.41709935868172,0.329684534744167,0.504514182619272,TRUE,successful_fit,,123,"(123,)",3452788166,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[123]),not_recorded_by_Figure_S2_script
OU_N050_R005,20260805,50,0.142542888199439,0.327049752981287,-0.170136460502972,0.824235966465546,0.993610989988391,0.730946956845667,0,1.61899479591054,0.580148465273177,0.566272590407889,0.444950168126239,0.687595012689539,TRUE,successful_fit,,124,"(124,)",1775262291,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[124]),not_recorded_by_Figure_S2_script
OU_N050_R006,20260805,50,-0.564669653844629,-0.938919705963527,-1.08101477692865,-0.796824634998399,0.921329841674699,3.38467482019155,0.731023455207973,6.03832618517513,0.632843165056294,0.714156715650679,0.529305974690384,0.899007456610974,TRUE,successful_fit,,125,"(125,)",1035805214,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[125]),not_recorded_by_Figure_S2_script
OU_N050_R007,20260805,50,0.99601806349664,0.797720559089874,0.719038440836867,0.876402677342881,0.757975065841101,2.16987662751261,0.540310682483257,3.79944257254196,0.254429860250021,0.26892340642398,0.205207242386432,0.332639570461528,TRUE,successful_fit,,126,"(126,)",1724297949,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[126]),not_recorded_by_Figure_S2_script
OU_N050_R008,20260805,50,-1.1398147886473,-0.789128813614199,-1.30025641862575,-0.278001208602646,0.867329783427436,0.631749015004373,0,1.3708644488922,0.530378720213282,0.518927397062631,0.410123576399902,0.62773121772536,TRUE,successful_fit,,127,"(127,)",3866672395,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[127]),not_recorded_by_Figure_S2_script
OU_N050_R009,20260805,50,-0.776165458917292,-0.384698528537402,-0.631686352272853,-0.13771070480195,0.465409862992603,0.976028900512648,0.000184263959241426,1.95187353706606,0.35673127827558,0.383866342651239,0.300863496040457,0.466869189262021,TRUE,successful_fit,,128,"(128,)",2233981375,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[128]),not_recorded_by_Figure_S2_script
OU_N050_R010,20260805,50,-0.346258525674169,-0.455445734603743,-0.696377880996634,-0.214513588210853,0.761998515844643,1.57673665562269,0.295958977862524,2.85751433338286,0.494381998212185,0.594599308071614,0.462185619714684,0.727012996428543,TRUE,successful_fit,,129,"(129,)",2226428963,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[129]),not_recorded_by_Figure_S2_script
OU_N050_R011,20260805,50,0.507418988106406,-0.228400363671414,-2.44912847903349,1.99232775169066,0.526590570844923,0.247441045675764,0,0.782704132179287,0.670113192718154,0.631762020431686,0.502293576480267,0.761230464383105,TRUE,successful_fit,,130,"(130,)",722951650,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[130]),not_recorded_by_Figure_S2_script
OU_N050_R012,20260805,50,0.584824963695994,0.446399638153197,0.30845943629259,0.584339840013804,0.537139339272715,1.54547618687914,0.26820472422358,2.82274764953469,0.250098788991924,0.337503475119062,0.261605487832166,0.413401462405958,TRUE,successful_fit,,131,"(131,)",1163756654,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[131]),not_recorded_by_Figure_S2_script
OU_N050_R013,20260805,50,0.394473553546338,0.105156329098891,-0.202146655338123,0.412459313535905,1.26599158609934,1.73173304717303,0.395651839560863,3.0678142547852,0.714521503453213,0.837255797225849,0.648580414489153,1.02593117996255,TRUE,successful_fit,,132,"(132,)",830277375,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[132]),not_recorded_by_Figure_S2_script
OU_N050_R014,20260805,50,0.813777137140437,1.01049397313622,0.878418510538437,1.142569435734,0.989054827176969,2.22677361187567,0.55404970426876,3.89949751948258,0.416244792558846,0.460220413524845,0.351432455530498,0.569008371519191,TRUE,successful_fit,,133,"(133,)",2521640618,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[133]),not_recorded_by_Figure_S2_script
OU_N050_R015,20260805,50,0.10003057741892,0.0867908864462455,-0.279586443801298,0.453168216693789,1.44900136277088,1.0383279810082,0.0509898194743424,2.02566614254206,0.552308308614758,0.610329180689154,0.477538510635993,0.743119850742314,TRUE,successful_fit,,134,"(134,)",1749028560,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[134]),not_recorded_by_Figure_S2_script
OU_N050_R016,20260805,50,-1.2430226828856,-1.08191964366424,-1.60456364100497,-0.559275646323511,0.454382384780393,0.647393414100098,0,1.41703567929873,0.542111204026916,0.539902813586894,0.426091776470491,0.653713850703298,TRUE,successful_fit,,135,"(135,)",464621859,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[135]),not_recorded_by_Figure_S2_script
OU_N050_R017,20260805,50,1.74400175633013,1.70155940194995,1.22089202440149,2.18222677949842,1.18526190522819,0.591117665877,0,1.30939699207737,0.427755994806289,0.4573995563507,0.361566505010879,0.553232607690521,TRUE,successful_fit,,136,"(136,)",2435243372,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[136]),not_recorded_by_Figure_S2_script
OU_N050_R018,20260805,50,-0.897117589061515,-1.28476746768387,-1.72254702972332,-0.846987905644419,0.406992059936114,0.82660966175225,0,1.72554154463512,0.500714901293274,0.57161053544481,0.448905980774817,0.694315090114802,TRUE,successful_fit,,137,"(137,)",1680737002,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[137]),not_recorded_by_Figure_S2_script
OU_N050_R019,20260805,50,0.793496429306802,0.592662207880529,0.365121915001655,0.820202500759403,0.506014912226722,1.86833337825295,0.377196105127794,3.35947065137811,0.722618305761917,0.671355428500379,0.515897149763232,0.826813707237526,TRUE,successful_fit,,138,"(138,)",2840654801,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[138]),not_recorded_by_Figure_S2_script
OU_N050_R020,20260805,50,0.31294182077942,0.722884284861843,0.026724789134676,1.41904378058901,0.32734952475772,0.467325528570012,0,1.03231940669745,0.553369205514513,0.48695579438982,0.386996924570692,0.586914664208948,TRUE,successful_fit,,139,"(139,)",2824386646,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[139]),not_recorded_by_Figure_S2_script
OU_N050_R021,20260805,50,-0.526701168204953,-0.555390231085382,-0.68216779382364,-0.428612668347124,0.741599158135345,1.85920349806289,0.570279956731828,3.14812703939396,0.415778582753029,0.363084613168454,0.28175253166291,0.444416694673998,TRUE,successful_fit,,140,"(140,)",3694909197,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[140]),not_recorded_by_Figure_S2_script
OU_N050_R022,20260805,50,0.887016108204669,0.751460867859279,0.350623250410493,1.15229848530806,1.20699429754622,1.73707207026541,0.250346845476363,3.22379729505446,0.877550887626159,1.0933622730365,0.839619071230574,1.34710547484242,TRUE,successful_fit,,141,"(141,)",759782761,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[141]),not_recorded_by_Figure_S2_script
OU_N050_R023,20260805,50,0.533095873593907,0.452006169275423,0.223019070065464,0.680993268485382,1.41986626823177,2.46335056776814,0.543759013054534,4.38294212248174,0.857357511819546,0.872902882374285,0.660926080738517,1.08487968401005,TRUE,successful_fit,,142,"(142,)",2550069525,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[142]),not_recorded_by_Figure_S2_script
OU_N050_R024,20260805,50,-0.109104864068546,-0.213242669093159,-0.313381671224359,-0.11310366696196,1.20359549477885,4.26771298673521,1.30722450280757,7.22820147066285,0.533783883157811,0.630309551726777,0.462235018799434,0.79838408465412,TRUE,successful_fit,,143,"(143,)",1808402311,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[143]),not_recorded_by_Figure_S2_script
OU_N050_R025,20260805,50,0.206087701439259,0.528253256794489,-0.308109379469028,1.36461589305801,0.648965335077715,0.50242271178485,0,1.19319866776402,0.611777261082092,0.554147559788018,0.438589920396363,0.669705199179672,TRUE,successful_fit,,144,"(144,)",3728758658,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[144]),not_recorded_by_Figure_S2_script
OU_N050_R026,20260805,50,-0.672358530227551,-0.434913575760095,-1.90248416933397,1.03265701781378,0.380956270816307,0.202845486770785,0,0.612396489057624,0.457261415115681,0.414312197656998,0.330579055603631,0.498045339710364,TRUE,successful_fit,,145,"(145,)",3438138378,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[145]),not_recorded_by_Figure_S2_script
OU_N050_R027,20260805,50,1.58667776590025,1.57421318313924,1.22281881123897,1.9256075550395,0.636665793599558,1.25091527143489,0.0746023486150658,2.42722819425471,0.755874564261718,0.697440218648764,0.542926058233939,0.851954379063588,TRUE,successful_fit,,146,"(146,)",1086340527,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[146]),not_recorded_by_Figure_S2_script
OU_N050_R028,20260805,50,0.963590325778292,1.08871078350217,0.696404940883812,1.48101662612053,1.46843370089272,1.24984441197807,0.154689300674195,2.34499952328194,0.805335646445285,0.761796478759272,0.595120018572086,0.928472938946459,TRUE,successful_fit,,147,"(147,)",902182920,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[147]),not_recorded_by_Figure_S2_script
OU_N050_R029,20260805,50,1.1887750614672,1.28797574433412,0.716422423180985,1.85952906548726,1.00415578065702,0.731184504935978,0,1.57742064498733,0.73508812332887,0.669048088012906,0.526283823356118,0.811812352669695,TRUE,successful_fit,,148,"(148,)",1792384023,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[148]),not_recorded_by_Figure_S2_script
OU_N050_R030,20260805,50,0.289598570892601,0.290509468531431,0.160956779467646,0.420062157595215,0.684937036795912,1.94709829735317,0.342391434619723,3.55180516008662,0.337649367530596,0.394230300437408,0.301816469994609,0.486644130880206,TRUE,successful_fit,,149,"(149,)",3421266031,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[149]),not_recorded_by_Figure_S2_script
OU_N050_R031,20260805,50,1.74930931014405,1.75549909453719,1.64690610198928,1.8640920870851,1.06099936687072,1.4963759715248,0.0305772757681528,2.96217466728145,0.282742235370495,0.252551371505646,0.193309418645118,0.311793324366173,TRUE,successful_fit,,150,"(150,)",3893671318,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[150]),not_recorded_by_Figure_S2_script
OU_N050_R032,20260805,50,-0.501224279325211,-0.850973908343888,-1.33556548858392,-0.366382328103852,0.397614508929421,1.21097334191724,0.108835311524347,2.31311137231014,0.860285583395349,0.915494796687756,0.714023054957833,1.11696653841768,TRUE,successful_fit,,151,"(151,)",1425154307,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[151]),not_recorded_by_Figure_S2_script
OU_N050_R033,20260805,50,-0.8103839363355,-0.948512629615501,-1.17080748668638,-0.72621777254462,0.533574633014387,2.49748233163375,0.136391273272316,4.85857338999518,0.778892421067438,0.836240897478005,0.622959902584195,1.04952189237181,TRUE,successful_fit,,152,"(152,)",2317158514,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[152]),not_recorded_by_Figure_S2_script
OU_N050_R034,20260805,50,1.43790549877025,1.64068640583826,1.34312251495893,1.93825029671759,0.561256766921731,1.19210135858622,0.0769265067138083,2.30727621045864,0.529722698905668,0.558177959582314,0.435074021552809,0.681281897611819,TRUE,successful_fit,,153,"(153,)",3580926823,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[153]),not_recorded_by_Figure_S2_script
OU_N050_R035,20260805,50,-0.413549761171408,-0.246581548910794,-0.626514685374243,0.133351587552655,0.535581417912385,0.842035309767328,0,1.80580838829237,0.505269930383291,0.49303772896453,0.386153650084452,0.599921807844609,TRUE,successful_fit,,154,"(154,)",1976581153,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[154]),not_recorded_by_Figure_S2_script
OU_N050_R036,20260805,50,-0.470256121794803,-0.37004549861466,-0.995036860658356,0.254945863429035,0.388543698812252,0.482052266423987,0,1.10808312787901,0.526128120690032,0.483326999007919,0.383349594924425,0.583304403091412,TRUE,successful_fit,,155,"(155,)",3224138820,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[155]),not_recorded_by_Figure_S2_script
OU_N050_R037,20260805,50,0.233249010432546,0.888643887529185,-1.79239116000564,3.56967893506401,0.408125825789458,0.205185039671582,0,0.74353117507852,0.581391358484848,0.671136296701134,0.533489084496421,0.808783508905846,TRUE,successful_fit,,156,"(156,)",1388378989,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[156]),not_recorded_by_Figure_S2_script
OU_N050_R038,20260805,50,-0.0418192032697788,0.226045151909768,-0.635495992775017,1.08758629659455,0.582899052510865,0.410929107438268,0,1.00436286601777,0.514203138424619,0.518165311690578,0.411351274974269,0.624979348406888,TRUE,successful_fit,,157,"(157,)",346955979,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[157]),not_recorded_by_Figure_S2_script
OU_N050_R039,20260805,50,1.13260662323996,0.986762619829509,0.643463128482086,1.33006211117693,1.25109214731719,1.01747299853731,0,2.06826313925174,0.738613222901741,0.55341758640449,0.432106218772482,0.674728954036497,TRUE,successful_fit,,158,"(158,)",2651127494,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[158]),not_recorded_by_Figure_S2_script
OU_N050_R040,20260805,50,-0.706908248436859,-1.23894608037519,-1.98596994912711,-0.491922211623276,0.875012836294893,0.565872716558295,0,1.16365173071177,0.754233750982225,0.63490042756004,0.504151300636631,0.765649554483449,TRUE,successful_fit,,159,"(159,)",4105639852,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[159]),not_recorded_by_Figure_S2_script
OU_N050_R041,20260805,50,-0.86543228293601,-1.1296810119279,-1.41111775522869,-0.848244268627114,0.400697041506036,2.14649841127968,0.637982292958238,3.65501452960112,0.855074360570673,0.927923769705619,0.715918971608325,1.13992856780291,TRUE,successful_fit,,160,"(160,)",1521597899,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[160]),not_recorded_by_Figure_S2_script
OU_N050_R042,20260805,50,1.62065266899322,1.36464787252559,1.00405178291085,1.72524396214033,0.581733463712285,0.899177392274028,0,1.8857371614876,0.58028019223891,0.508240075090582,0.398097564457687,0.618382585723477,TRUE,successful_fit,,161,"(161,)",4121925617,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[161]),not_recorded_by_Figure_S2_script
OU_N050_R043,20260805,50,1.14969006644779,1.19368625680507,0.725093046373303,1.66227946723683,0.391358021069526,0.890205560323724,0.0638172095038535,1.71659391114359,0.663349378008437,0.652311822611547,0.514530669719161,0.790092975503934,TRUE,successful_fit,,162,"(162,)",1584236214,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[162]),not_recorded_by_Figure_S2_script
OU_N050_R044,20260805,50,-1.01093265810694,-0.912621191836102,-1.10608457557188,-0.719157808100322,0.625251092626111,1.94276993560711,0.448418001706042,3.43712186950819,0.507169365190492,0.587269208702798,0.452158339635653,0.722380077769942,TRUE,successful_fit,,163,"(163,)",2287191184,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[163]),not_recorded_by_Figure_S2_script
OU_N050_R045,20260805,50,1.68138743953814,2.31510919863125,2.18839655158196,2.44182184568053,0.387953374600612,4.07803308108424,1.11118331433111,7.04488284783738,0.629771775071415,0.753886372403356,0.5544617296159,0.953311015190812,TRUE,successful_fit,,164,"(164,)",36236939,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[164]),not_recorded_by_Figure_S2_script
OU_N050_R046,20260805,50,0.585717561625504,0.868397832798672,0.598374429526341,1.138421236071,0.500835932179329,0.830112406588221,0,1.67466592697912,0.343055214630805,0.343059476438956,0.270159609708164,0.415959343169748,TRUE,successful_fit,,165,"(165,)",4126408669,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[165]),not_recorded_by_Figure_S2_script
OU_N050_R047,20260805,50,0.534163645340524,0.748422091097169,0.457622676020274,1.03922150617406,0.801386213521202,1.79932439366521,0.297822698754231,3.3008260885762,0.787083633434754,0.826945673349389,0.634642413398544,1.01924893330023,TRUE,successful_fit,,166,"(166,)",3008473366,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[166]),not_recorded_by_Figure_S2_script
OU_N050_R048,20260805,50,1.08095514660653,1.10462403285449,0.849590888067344,1.35965717764163,0.627963201466112,0.831766990281705,0,1.71403782577938,0.307253203403714,0.338248756618727,0.266023508838432,0.410474004399021,TRUE,successful_fit,,167,"(167,)",188395986,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[167]),not_recorded_by_Figure_S2_script
OU_N050_R049,20260805,50,-0.0218192585145838,0.043262809609487,-0.490092555916542,0.576618175135516,0.777144005651948,0.309798050098674,0,0.8059021614972,0.331462628449623,0.26592283313233,0.211709245454781,0.320136420809879,TRUE,successful_fit,,168,"(168,)",2581116241,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[168]),not_recorded_by_Figure_S2_script
OU_N050_R050,20260805,50,1.61596869733562,1.54743812419325,1.25333061317736,1.84154563520915,1.08284837066213,1.86001701654821,0.368896355194463,3.35113767790196,0.672729028522316,0.857796226286292,0.659689083740473,1.05590336883211,TRUE,successful_fit,,169,"(169,)",2750884597,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[169]),not_recorded_by_Figure_S2_script
OU_N050_R051,20260805,50,1.53781139524725,0.94631348379847,-0.0445434358210874,1.93717040341803,0.922879439334522,0.502182419908704,0,1.14678594290491,0.863486772224254,0.744867244128469,0.59035698006711,0.899377508189828,TRUE,successful_fit,,170,"(170,)",1516614363,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[170]),not_recorded_by_Figure_S2_script
OU_N050_R052,20260805,50,1.62086554737498,2.04438401861973,0.574275418386585,3.51449261885287,0.314260362769034,0.311849886071473,0,0.820466034893128,0.705515077334911,0.657536397707924,0.523284747063689,0.791788048352158,TRUE,successful_fit,,171,"(171,)",4292663222,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[171]),not_recorded_by_Figure_S2_script
OU_N050_R053,20260805,50,1.65682259565606,0.797071675225798,0.380729750767379,1.21341359968422,0.663708993875997,1.28003573924257,0.111864778248259,2.44820670023689,0.821890938171099,0.84414295703675,0.656166775409574,1.03211913866393,TRUE,successful_fit,,172,"(172,)",3212576547,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[172]),not_recorded_by_Figure_S2_script
OU_N050_R054,20260805,50,1.07584132057145,0.89820420666102,0.707264948446715,1.08914346487533,1.47953380777511,2.75796548767529,0.896481414209849,4.61944956114074,0.693465382589048,0.803618644279072,0.612930624066969,0.994306664491176,TRUE,successful_fit,,173,"(173,)",2299225538,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[173]),not_recorded_by_Figure_S2_script
OU_N050_R055,20260805,50,1.69415894105368,1.74821928028821,1.23055675732419,2.26588180325223,1.3018646243728,1.02740752316877,0,2.07010960378591,0.870196921695745,0.849969175775471,0.663877177102946,1.036061174448,TRUE,successful_fit,,174,"(174,)",3730039464,np.random.default_rng(np.random.SeedSequence(20260805).spawn(360)[174]),not_recorded_by_Figure_S2_script
